,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
13988,165,400,Mario Hezonja,None,311.0,Knicks,Rockets,-26,0,27,3.0,Jumper,0,False
13990,167,404,Billy Garrett,None,289.0,Knicks,Rockets,-26,0,0,2.0,Layup,0,False
13994,171,416,Mario Hezonja,Billy Garrett,204.0,Knicks,Rockets,-27,0,0,2.0,Dunk,0,True
13995,172,417,Chris Chiozza,Luke Kornet,188.0,Knicks,Rockets,27,1,0,2.0,Layup,1,False
13996,173,419,Luke Kornet,None,176.0,Knicks,Rockets,-27,0,28,3.0,Jumper,0,False
13998,175,422,Billy Garrett,Luke Kornet,141.0,Knicks,Rockets,-28,0,0,2.0,Layup,0,True
14001,178,430,Henry Ellenson,None,85.0,Knicks,Rockets,-24,0,2,2.0,Jumper,0,True
14003,180,435,Mario Hezonja,None,63.0,Knicks,Rockets,-24,0,0,2.0,Layup,0,False
14006,0,1,Mitchell Robinson,Kevin Knox,2864.0,Knicks,Wizards,2,1,0,2.0,Dunk,1,True
14007,1,2,Bobby Portis,Mitchell Robinson,2847.0,Knicks,Wizards,-2,0,0,2.0,Layup,0,False
14009,3,5,Mario Hezonja,None,2827.0,Knicks,Wizards,2,1,0,2.0,Layup,1,True
14011,5,8,Luke Kornet,None,2800.0,Knicks,Wizards,2,1,28,3.0,Jumper,1,False
14014,8,14,Damyean Dotson,None,2750.0,Knicks,Wizards,0,1,25,3.0,Jumper,1,False
14016,10,18,Kevin Knox,None,2725.0,Knicks,Wizards,0,1,25,3.0,Jumper,1,False
14018,12,22,Mario Hezonja,None,2699.0,Knicks,Wizards,2,1,-,2.0,Jumper,1,True
14020,14,25,Luke Kornet,None,2665.0,Knicks,Wizards,2,1,27,3.0,Jumper,1,False
14022,16,29,Bobby Portis's,Luke Kornet,2649.0,Knicks,Wizards,-2,0,0,2.0,Layup,0,False
14024,18,33,Bobby Portis's,Luke Kornet,2641.0,Knicks,Wizards,-2,0,0,2.0,Layup,0,False
14025,19,35,Kevin Knox,None,2634.0,Knicks,Wizards,2,1,0,2.0,Layup,1,False
14027,21,38,Mario Hezonja,None,2603.0,Knicks,Wizards,-1,1,27,3.0,Jumper,1,False
14029,23,41,Kevin Knox,Mario Hezonja,2572.0,Knicks,Wizards,-1,1,0,2.0,Layup,1,True
14031,25,44,Damyean Dotson,Mario Hezonja,2556.0,Knicks,Wizards,2,1,26,3.0,Jumper,1,True
14033,27,48,Mario Hezonja,Damyean Dotson,2512.0,Knicks,Wizards,4,1,11,2.0,Jumper,1,True
14034,28,49,Thomas Bryant,Mitchell Robinson,2492.0,Knicks,Wizards,-4,0,6,2.0,Jumper,0,False
14036,30,57,Kevin Knox,Luke Kornet,2444.0,Knicks,Wizards,7,1, ,3.0,Jumper,1,True
14039,33,69,Luke Kornet,Kevin Knox,2390.0,Knicks,Wizards,5,1,24,3.0,Jumper,1,True
14040,34,72,Mitchell Robinson,Mario Hezonja,2360.0,Knicks,Wizards,7,1,0,2.0,Dunk,1,True
14042,36,74,Kevin Knox,None,2324.0,Knicks,Wizards,5,1, ,2.0,Jumper,1,False
14044,38,85,Dennis Smith,Kevin Knox,2288.0,Knicks,Wizards,10,1,0,2.0,Dunk,1,True
14049,43,93,Luke Kornet,Kevin Knox,2232.0,Knicks,Wizards,9,1,0,2.0,Layup,1,True
14052,46,105,Dennis Smith,None,2168.1,Knicks,Wizards,6,1,25,2.0,Jumper,1,False
14055,49,114,Damyean Dotson,None,2131.0,Knicks,Wizards,4,1,16,2.0,Jumper,1,False
14057,51,123,Dennis Smith,None,2074.0,Knicks,Wizards,2,1,13,2.0,Jumper,1,False
14059,53,126,John Jenkins,Henry Ellenson,2037.0,Knicks,Wizards,3,1,25,3.0,Jumper,1,True
14061,55,128,Henry Ellenson,None,2003.0,Knicks,Wizards,3,1,24,3.0,Jumper,1,True
14064,58,134,Mitchell Robinson,Dennis Smith,1927.0,Knicks,Wizards,3,1,0,2.0,Dunk,1,True
14067,61,139,Henry Ellenson,Damyean Dotson,1884.0,Knicks,Wizards,4,1, ,3.0,Jumper,1,True
14071,65,149,John Jenkins,Dennis Smith,1810.0,Knicks,Wizards,6,1,20,2.0,Jumper,1,True
14074,68,157,Damyean Dotson,None,1743.0,Knicks,Wizards,2,1, ,2.0,Jumper,1,False
14076,70,160,Mario Hezonja,None,1706.0,Knicks,Wizards,2,1,10,2.0,Jumper,1,True
14077,71,165,Kevin Knox,None,1680.0,Knicks,Wizards,0,1,26,3.0,Jumper,1,False
14079,73,169,Mario Hezonja,None,1641.0,Knicks,Wizards,-2,1,26,3.0,Jumper,1,False
14082,76,174,John Jenkins,None,1613.0,Knicks,Wizards,-4,1,23,3.0,Jumper,1,False
14086,80,181,Mario Hezonja,Damyean Dotson,1562.0,Knicks,Wizards,-4,1,0,2.0,Layup,1,True
14087,81,183,Kevin Knox,Mario Hezonja,1545.0,Knicks,Wizards,-2,1,0,2.0,Dunk,1,True
14088,82,184,Troy Brown,Damyean Dotson,1530.0,Knicks,Wizards,2,0,5,2.0,Jumper,0,False
14090,84,190,Damyean Dotson,None,1500.0,Knicks,Wizards,-2,1,23,2.0,Jumper,1,False
14091,85,192,Mario Hezonja,None,1491.6,Knicks,Wizards,0,1, ,2.0,Jumper,1,True
14093,87,194,Kevin Knox,None,1469.5,Knicks,Wizards,-3,1,26,3.0,Jumper,1,False
14096,90,207,Luke Kornet,Kevin Knox,1405.0,Knicks,Wizards,-3,1, ,3.0,Jumper,1,True
14098,92,210,Luke Kornet,Damyean Dotson,1376.0,Knicks,Wizards,-1,1,7,2.0,Jumper,1,True
14100,94,214,Damyean Dotson,None,1345.0,Knicks,Wizards,-4,1, ,2.0,Jumper,1,False
14101,95,216,Mitchell Robinson,None,1345.0,Knicks,Wizards,-2,1, ,2.0,Jumper,1,True
14103,97,222,Mario Hezonja,None,1323.0,Knicks,Wizards,-4,1,5,2.0,Jumper,1,False
14106,100,234,Mario Hezonja,Damyean Dotson,1268.0,Knicks,Wizards,0,1,29,3.0,Jumper,1,True
14109,103,239,Kevin Knox,Mario Hezonja,1216.0,Knicks,Wizards,-1,1,10,2.0,Jumper,1,True
14111,105,242,Mario Hezonja,None,1185.0,Knicks,Wizards,-1,1, ,2.0,Jumper,1,False
14112,106,244,Mario Hezonja,None,1181.0,Knicks,Wizards,1,1, ,2.0,Jumper,1,True
14114,108,248,Luke Kornet,None,1153.0,Knicks,Wizards,-1,1,26,3.0,Jumper,1,False
14116,110,251,Damyean Dotson,None,1131.0,Knicks,Wizards,-3,1,19,2.0,Jumper,1,False
14118,112,255,Kevin Knox,None,1108.0,Knicks,Wizards,-3,1,25,3.0,Jumper,1,False
14122,116,267,Mario Hezonja,None,1009.0,Knicks,Wizards,-9,1, ,2.0,Jumper,1,False
14124,118,270,Kevin Knox,None,982.0,Knicks,Wizards,-10,1,17,2.0,Jumper,1,True
14126,120,272,Mario Hezonja,None,954.0,Knicks,Wizards,-12,1,26,3.0,Jumper,1,False
14128,122,276,Mario Hezonja,None,923.0,Knicks,Wizards,-12,1, ,2.0,Jumper,1,False
14130,124,280,Thomas Bryant's,Luke Kornet,908.0,Knicks,Wizards,12,0, ,2.0,Jumper,0,False
14131,125,285,Dennis Smith,None,894.0,Knicks,Wizards,-9,1,25,2.0,Jumper,1,True
14134,128,296,Dennis Smith,None,828.0,Knicks,Wizards,-9,1,25,3.0,Jumper,1,True
14136,130,300,John Jenkins,Henry Ellenson,789.0,Knicks,Wizards,-6,1,27,3.0,Jumper,1,True
14140,134,313,Dennis Smith,None,720.0,Knicks,Wizards,-10,1,20,2.0,Jumper,1,False
14141,135,318,Chasson Randle,Luke Kornet,702.0,Knicks,Wizards,10,0,0,2.0,Layup,0,False
14142,136,321,Damyean Dotson,Dennis Smith,685.0,Knicks,Wizards,-7,1,25,3.0,Jumper,1,True
14145,139,326,Luke Kornet,John Jenkins,622.0,Knicks,Wizards,-6,1,24,3.0,Jumper,1,True
14147,141,328,Dennis Smith,None,579.0,Knicks,Wizards,-6,1,17,2.0,Jumper,1,True
14149,143,330,Luke Kornet,Dennis Smith,552.0,Knicks,Wizards,-5,1,25,3.0,Jumper,1,True
14151,145,333,Dennis Smith,None,525.0,Knicks,Wizards,-2,1,26,3.0,Jumper,1,True
14153,147,336,Dennis Smith,None,485.0,Knicks,Wizards,-5,1, ,2.0,Jumper,1,False
14154,148,338,Henry Ellenson,None,481.0,Knicks,Wizards,-3,1, ,2.0,Jumper,1,True
14157,151,344,Mario Hezonja,None,434.0,Knicks,Wizards,-2,1,26,3.0,Jumper,1,True
14161,155,351,Dennis Smith,None,384.0,Knicks,Wizards,-2,1,25,3.0,Jumper,1,False
14163,157,358,Kevin Knox,None,360.0,Knicks,Wizards,-2,1,25,3.0,Jumper,1,False
14165,159,362,Mario Hezonja,None,335.0,Knicks,Wizards,-2,1,20,2.0,Jumper,1,False
14170,164,375,Mario Hezonja,None,261.0,Knicks,Wizards,-2,1,13,2.0,Jumper,1,True
14172,166,378,Mario Hezonja,None,236.0,Knicks,Wizards,-2,1,1,2.0,Jumper,1,False
14173,167,380,Mitchell Robinson,None,232.0,Knicks,Wizards,-2,1,1,2.0,Jumper,1,False
14174,168,382,Luke Kornet,None,219.0,Knicks,Wizards,-2,1,25,3.0,Jumper,1,False
14176,170,386,Mario Hezonja,None,191.0,Knicks,Wizards,0,1,0,2.0,Dunk,1,True
14178,172,394,Luke Kornet,None,168.0,Knicks,Wizards,1,1,1,2.0,Jumper,1,False
14179,173,396,Chasson Randle,Mitchell Robinson,151.0,Knicks,Wizards,-1,0,0,2.0,Layup,0,False
14181,175,402,Kevin Knox,None,106.0,Knicks,Wizards,1,1,25,3.0,Jumper,1,False
14183,177,405,Dennis Smith,None,79.0,Knicks,Wizards,1,1,10,2.0,Jumper,1,True
14185,179,407,Mario Hezonja,Dennis Smith,44.8,Knicks,Wizards,1,1,24,3.0,Jumper,1,True
14188,182,412,Ian Mahinmi's,Kevin Knox,19.6,Knicks,Wizards,-1,0,0,2.0,Dunk,0,False
14190,0,1,Luke Kornet,None,2863.0,Knicks,Bulls,2,0,-,2.0,Jumper,1,True
14192,2,4,Dennis Smith,None,2836.0,Knicks,Bulls,4,0,1,2.0,Jumper,1,True
14194,4,6,Kevin Knox,Dennis Smith,2809.0,Knicks,Bulls,5,0,26,3.0,Jumper,1,True
14196,6,9,Dennis Smith,None,2767.0,Knicks,Bulls,5,0,-,2.0,Jumper,1,False
14198,8,13,Mitchell Robinson,Kevin Knox,2739.0,Knicks,Bulls,7,0,-,2.0,Jumper,1,True
14200,10,16,Damyean Dotson,None,2715.0,Knicks,Bulls,9,0,15,2.0,Jumper,1,True
14202,12,19,Luke Kornet,None,2690.0,Knicks,Bulls,9,0,6,2.0,Jumper,1,False
14205,15,25,Luke Kornet,None,2666.0,Knicks,Bulls,11,0,-,2.0,Jumper,1,True
14207,17,27,Kevin Knox,None,2636.0,Knicks,Bulls,9,0,0,2.0,Layup,1,False
14209,19,37,Dennis Smith,None,2601.0,Knicks,Bulls,8,0,-,3.0,Jumper,1,True
14211,21,39,Kevin Knox,None,2565.0,Knicks,Bulls,8,0,21,2.0,Jumper,1,True
14212,22,40,Wayne Selden,Luke Kornet,2545.0,Knicks,Bulls,-8,1,3,2.0,Jumper,0,False
14213,23,42,Kevin Knox,Dennis Smith,2537.0,Knicks,Bulls,11,0,23,3.0,Jumper,1,True
14215,25,51,Mitchell Robinson,None,2490.0,Knicks,Bulls,11,0,0,2.0,Dunk,1,False
14216,26,53,Mitchell Robinson,None,2485.0,Knicks,Bulls,13,0, ,2.0,Jumper,1,True
14218,28,56,Kevin Knox,Damyean Dotson,2462.0,Knicks,Bulls,16,0,26,3.0,Jumper,1,True
14220,30,62,Dennis Smith,Luke Kornet,2441.0,Knicks,Bulls,19,0,25,2.0,Jumper,1,True
14222,32,64,Dennis Smith,Luke Kornet,2404.0,Knicks,Bulls,19,0,0,2.0,Layup,1,True
14223,33,65,Shaquille Harrison,Mitchell Robinson,2392.0,Knicks,Bulls,-19,1,0,2.0,Layup,0,False
14224,34,67,JaKarr Sampson's,Luke Kornet,2385.0,Knicks,Bulls,-19,1,0,2.0,Layup,0,False
14225,35,70,Luke Kornet,None,2366.0,Knicks,Bulls,19,0, ,3.0,Jumper,1,False
14227,37,73,Dennis Smith,None,2341.0,Knicks,Bulls,17,0,13,2.0,Jumper,1,False
14228,38,75,Shaquille Harrison,Luke Kornet,2335.0,Knicks,Bulls,-17,1,3,2.0,Jumper,0,False
14231,41,83,Luke Kornet,None,2301.0,Knicks,Bulls,20,0,26,3.0,Jumper,1,True
14233,43,89,Billy Garrett,None,2257.0,Knicks,Bulls,16,0,15,2.0,Jumper,1,False
14235,45,93,Billy Garrett,None,2239.0,Knicks,Bulls,18,0,11,2.0,Jumper,1,True
14236,46,94,JaKarr Sampson's,Mitchell Robinson,2222.0,Knicks,Bulls,-18,1, ,2.0,Jumper,0,False
14238,48,99,Luke Kornet,None,2195.4,Knicks,Bulls,18,0,26,3.0,Jumper,1,False
14240,50,102,Billy Garrett,None,2173.1,Knicks,Bulls,18,0,16,2.0,Jumper,1,True
14242,52,104,Billy Garrett,None,2160.0,Knicks,Bulls,15,0, ,2.0,Jumper,1,False
14243,53,116,Damyean Dotson,None,2131.0,Knicks,Bulls,14,0,23,3.0,Jumper,1,False
14244,54,120,Isaiah Hicks,None,2101.0,Knicks,Bulls,14,0, ,2.0,Jumper,1,False
14245,55,122,Cristiano Felicio's,Isaiah Hicks,2091.0,Knicks,Bulls,-14,1,0,2.0,Layup,0,False
14247,57,126,John Jenkins,None,2055.0,Knicks,Bulls,11,0,26,3.0,Jumper,1,False
14248,58,128,Henry Ellenson,None,2047.0,Knicks,Bulls,11,0,0,2.0,Layup,1,False
14250,60,132,Henry Ellenson,None,2013.0,Knicks,Bulls,11,0,8,2.0,Jumper,1,False
14252,62,136,John Jenkins,Damyean Dotson,1981.0,Knicks,Bulls,14,0,26,3.0,Jumper,1,True
14253,63,141,Damyean Dotson,None,1936.0,Knicks,Bulls,14,0,0,2.0,Layup,1,True
14255,65,144,John Jenkins,Damyean Dotson,1917.0,Knicks,Bulls,17,0,25,3.0,Jumper,1,True
14257,67,150,Henry Ellenson,None,1842.0,Knicks,Bulls,13,0, ,2.0,Jumper,1,False
14260,70,159,Dennis Smith,None,1821.0,Knicks,Bulls,15,0,0,2.0,Layup,1,True
14263,73,165,John Jenkins,None,1780.0,Knicks,Bulls,12,0,23,2.0,Jumper,1,False
14264,74,167,Damyean Dotson,None,1769.0,Knicks,Bulls,14,0,12,2.0,Jumper,1,True
14267,77,172,Dennis Smith,None,1717.0,Knicks,Bulls,12,0,29,3.0,Jumper,1,False
14269,79,182,Kevin Knox,None,1689.0,Knicks,Bulls,12,0,0,2.0,Layup,1,False
14270,80,184,Dennis Smith,None,1679.0,Knicks,Bulls,14,0, ,2.0,Jumper,1,True
14272,82,187,Dennis Smith,None,1625.0,Knicks,Bulls,11,0,21,2.0,Jumper,1,False
14274,84,190,Luke Kornet,None,1592.0,Knicks,Bulls,8,0,25,3.0,Jumper,1,False
14276,86,193,Kevin Knox,None,1553.0,Knicks,Bulls,6,0,26,3.0,Jumper,1,False
14277,87,199,Dennis Smith,None,1520.0,Knicks,Bulls,5,0,28,3.0,Jumper,1,False
14278,88,201,JaKarr Sampson,Luke Kornet,1502.0,Knicks,Bulls,-5,1,4,2.0,Jumper,0,False
14280,90,205,Dennis Smith,None,1492.7,Knicks,Bulls,7,0,0,2.0,Layup,1,True
14281,91,210,Dennis Smith,None,1473.4,Knicks,Bulls,5,0, ,2.0,Jumper,1,False
14283,93,216,Dennis Smith,None,1440.0,Knicks,Bulls,7,0,0,2.0,Layup,1,True
14285,95,220,Luke Kornet,Dennis Smith,1403.0,Knicks,Bulls,8,0, ,3.0,Jumper,1,True
14287,97,223,Mitchell Robinson,Kevin Knox,1378.0,Knicks,Bulls,10,0,0,2.0,Dunk,1,True
14289,99,226,Kevin Knox,None,1340.0,Knicks,Bulls,10,0,24,3.0,Jumper,1,False
14291,101,232,Dennis Smith,None,1290.0,Knicks,Bulls,10,0,26,3.0,Jumper,1,False
14294,104,237,Dennis Smith,None,1253.0,Knicks,Bulls,8,0,0,2.0,Layup,1,False
14297,107,246,Dennis Smith,None,1206.0,Knicks,Bulls,9,0,0,2.0,Layup,1,True
14299,109,249,Luke Kornet,None,1182.0,Knicks,Bulls,9,0,12,2.0,Jumper,1,False
14301,111,254,Damyean Dotson,None,1149.0,Knicks,Bulls,9,0,16,2.0,Jumper,1,False
14302,112,260,Luke Kornet,None,1118.0,Knicks,Bulls,8,0,24,3.0,Jumper,1,False
14304,114,268,Dennis Smith,None,1072.0,Knicks,Bulls,6,0,24,2.0,Jumper,1,False
14306,116,272,Luke Kornet,None,1051.0,Knicks,Bulls,6,0,25,3.0,Jumper,1,False
14307,117,274,Ryan Arcidiacono's,Luke Kornet,1041.0,Knicks,Bulls,-6,1, ,2.0,Jumper,0,False
14308,118,276,Dennis Smith,None,1033.0,Knicks,Bulls,6,0,0,2.0,Layup,1,False
14309,119,278,Luke Kornet,None,1030.0,Knicks,Bulls,8,0, ,2.0,Jumper,1,True
14311,121,281,Kevin Knox,None,998.0,Knicks,Bulls,8,0,25,3.0,Jumper,1,False
14313,123,287,Billy Garrett,None,954.0,Knicks,Bulls,8,0,13,2.0,Jumper,1,True
14316,126,299,Damyean Dotson,Billy Garrett,901.0,Knicks,Bulls,13,0,26,3.0,Jumper,1,True
14318,128,302,Mitchell Robinson,None,874.0,Knicks,Bulls,13,0,16,2.0,Jumper,1,False
14320,130,305,Henry Ellenson,None,850.0,Knicks,Bulls,11,0,25,3.0,Jumper,1,False
14321,131,311,Kevin Knox,None,828.0,Knicks,Bulls,11,0,0,2.0,Layup,1,False
14322,132,317,Billy Garrett,None,808.0,Knicks,Bulls,10,0,25,3.0,Jumper,1,False
14323,133,319,Kevin Knox,None,802.0,Knicks,Bulls,10,0, ,2.0,Jumper,1,False
14324,134,322,Kevin Knox,None,785.0,Knicks,Bulls,10,0,21,2.0,Jumper,1,False
14326,136,325,Billy Garrett,None,757.9,Knicks,Bulls,8,0,21,2.0,Jumper,1,False
14329,139,333,Billy Garrett,Luke Kornet,699.0,Knicks,Bulls,8,0,15,2.0,Jumper,1,True
14331,141,336,Billy Garrett,None,659.0,Knicks,Bulls,8,0,13,2.0,Jumper,1,False
14333,143,340,Damyean Dotson,None,622.0,Knicks,Bulls,8,0,25,2.0,Jumper,1,False
14335,145,343,Henry Ellenson,Billy Garrett,596.0,Knicks,Bulls,8,0,26,3.0,Jumper,1,True
14336,146,346,Henry Ellenson,Dennis Smith,573.0,Knicks,Bulls,10,0,12,2.0,Jumper,1,True
14338,148,357,Henry Ellenson,None,522.0,Knicks,Bulls,10,0,24,3.0,Jumper,1,False
14339,149,359,Luke Kornet,None,515.0,Knicks,Bulls,10,0, ,2.0,Jumper,1,False
14341,151,363,John Jenkins,Damyean Dotson,492.0,Knicks,Bulls,13,0,25,2.0,Jumper,1,True
14342,152,369,Damyean Dotson,None,456.0,Knicks,Bulls,12,0,22,3.0,Jumper,1,False
14344,154,372,Dennis Smith,None,415.0,Knicks,Bulls,10,0,24,3.0,Jumper,1,False
14345,155,380,John Jenkins,None,388.0,Knicks,Bulls,9,0,23,3.0,Jumper,1,False
14348,158,391,Kevin Knox,None,315.0,Knicks,Bulls,7,0, ,2.0,Jumper,1,False
14349,159,394,Damyean Dotson,None,294.0,Knicks,Bulls,7,0,20,2.0,Jumper,1,False
14353,163,411,Kevin Knox,None,196.0,Knicks,Bulls,7,0,25,3.0,Jumper,1,False
14354,164,413,Dennis Smith,None,179.0,Knicks,Bulls,7,0,33,3.0,Jumper,1,False
14355,165,415,Damyean Dotson,Dennis Smith,164.0,Knicks,Bulls,10,0,23,3.0,Jumper,1,True
14357,167,422,Walt Lemon,Mitchell Robinson,104.0,Knicks,Bulls,-10,1,0,2.0,Layup,0,False
14358,168,424,Mitchell Robinson,None,85.0,Knicks,Bulls,10,0,0,2.0,Dunk,1,False
14361,171,429,Kevin Knox,Luke Kornet,58.6,Knicks,Bulls,11,0,24,3.0,Jumper,1,True
14363,173,432,Dennis Smith,None,25.7,Knicks,Bulls,13,0,8,2.0,Jumper,1,True
14364,174,433,Walt Lemon,Luke Kornet,17.9,Knicks,Bulls,-13,1,0,2.0,Layup,0,False
14367,1,3,Kevin Knox,None,2841.0,Knicks,Pistons,0,1,25,3.0,Jumper,0,False
14370,4,13,Kevin Knox,Luke Kornet,2759.0,Knicks,Pistons,0,1,0,2.0,Layup,0,True
14372,6,15,Luke Kornet,None,2728.0,Knicks,Pistons,-3,1,27,3.0,Jumper,0,False
14374,8,18,Mitchell Robinson,Mario Hezonja,2705.0,Knicks,Pistons,-3,1,0,2.0,Dunk,0,True
14376,10,20,Mitchell Robinson,Mario Hezonja,2677.0,Knicks,Pistons,-4,1,0,2.0,Dunk,0,True
14379,13,24,Kevin Knox,None,2647.0,Knicks,Pistons,-6,1,28,3.0,Jumper,0,False
14382,16,34,Kevin Knox,None,2569.0,Knicks,Pistons,-12,1,11,2.0,Jumper,0,False
14383,17,36,Kevin Knox,None,2566.0,Knicks,Pistons,-10,1,-,2.0,Jumper,0,True
14385,19,39,Damyean Dotson,Mario Hezonja,2549.0,Knicks,Pistons,-7,1,25,3.0,Jumper,0,True
14388,22,47,Mitchell Robinson,Damyean Dotson,2501.0,Knicks,Pistons,-8,1,0,2.0,Dunk,0,True
14391,25,56,Luke Kornet,None,2429.0,Knicks,Pistons,-13,1,26,3.0,Jumper,0,False
14393,27,60,John Jenkins,Kadeem Allen,2394.0,Knicks,Pistons,-12,1,23,3.0,Jumper,0,True
14395,29,63,John Jenkins,Kadeem Allen,2360.0,Knicks,Pistons,-10,1,21,2.0,Jumper,0,True
14397,31,68,Kadeem Allen,None,2326.0,Knicks,Pistons,-9,1,0,2.0,Layup,0,True
14399,33,71,Kadeem Allen,None,2308.0,Knicks,Pistons,-9,1,0,2.0,Layup,0,False
14405,39,86,Henry Ellenson,None,2206.4,Knicks,Pistons,-16,1,26,3.0,Jumper,0,False
14408,42,93,Henry Ellenson,Kadeem Allen,2164.8,Knicks,Pistons,-14,1,16,2.0,Jumper,0,True
14409,43,96,John Jenkins,None,2145.0,Knicks,Pistons,-14,1,16,2.0,Jumper,0,False
14411,45,100,Henry Ellenson,None,2126.0,Knicks,Pistons,-14,1,0,2.0,Layup,0,False
14413,47,104,Luke Kornet,None,2101.0,Knicks,Pistons,-14,1,26,3.0,Jumper,0,False
14414,48,109,John Jenkins,Luke Kornet,2071.0,Knicks,Pistons,-12,1,22,2.0,Jumper,0,True
14416,50,111,Mitchell Robinson,John Jenkins,2034.0,Knicks,Pistons,-11,1,0,2.0,Dunk,0,True
14418,52,114,Luke Kornet,None,1998.0,Knicks,Pistons,-11,1,16,2.0,Jumper,0,False
14420,54,117,John Jenkins,Mario Hezonja,1972.0,Knicks,Pistons,-12,1,10,2.0,Jumper,0,True
14422,56,120,Mitchell Robinson,None,1931.0,Knicks,Pistons,-16,1,0,2.0,Dunk,0,False
14423,57,127,Mario Hezonja,None,1908.0,Knicks,Pistons,-19,1,8,2.0,Jumper,0,False
14426,60,138,Kadeem Allen,None,1843.0,Knicks,Pistons,-19,1,12,2.0,Jumper,0,False
14428,62,145,Kevin Knox,None,1783.0,Knicks,Pistons,-20,1,0,2.0,Layup,0,False
14429,63,147,Isaiah Hicks,None,1781.0,Knicks,Pistons,-20,1,3,2.0,Jumper,0,False
14432,66,163,Damyean Dotson,None,1709.0,Knicks,Pistons,-21,1,27,3.0,Jumper,0,False
14435,69,171,Kevin Knox,None,1680.0,Knicks,Pistons,-23,1,25,3.0,Jumper,0,False
14437,71,174,Kevin Knox,None,1653.0,Knicks,Pistons,-25,1,22,3.0,Jumper,0,False
14438,72,181,Isaiah Hicks,None,1637.0,Knicks,Pistons,-27,1,0,2.0,Dunk,0,False
14439,73,191,Kadeem Allen,None,1589.0,Knicks,Pistons,-27,1,26,2.0,Jumper,0,False
14441,75,195,Isaiah Hicks,John Jenkins,1565.0,Knicks,Pistons,-25,1,0,2.0,Layup,0,True
14443,77,198,John Jenkins,None,1524.0,Knicks,Pistons,-22,1, ,3.0,Jumper,0,True
14444,78,206,Kadeem Allen,None,1470.6,Knicks,Pistons,-22,1,0,2.0,Layup,0,False
14447,81,214,Reggie Jackson,Isaiah Hicks,1441.0,Knicks,Pistons,24,0,0,2.0,Layup,1,False
14449,83,223,Kevin Knox,None,1426.0,Knicks,Pistons,-24,1,0,2.0,Layup,0,False
14451,85,227,Mario Hezonja,None,1390.0,Knicks,Pistons,-24,1,25,3.0,Jumper,0,False
14453,87,231,Luke Kornet,None,1364.0,Knicks,Pistons,-24,1,25,3.0,Jumper,0,False
14455,89,235,Damyean Dotson,None,1325.0,Knicks,Pistons,-22,1,0,2.0,Layup,0,True
14457,91,237,Damyean Dotson,None,1299.0,Knicks,Pistons,-25,1,10,2.0,Jumper,0,False
14458,92,248,Luke Kornet,Damyean Dotson,1251.0,Knicks,Pistons,-21,1,26,3.0,Jumper,0,True
14460,94,251,Mario Hezonja,None,1216.0,Knicks,Pistons,-21,1, ,2.0,Jumper,0,False
14462,96,254,Luke Kornet,Damyean Dotson,1179.0,Knicks,Pistons,-20,1,24,3.0,Jumper,0,True
14465,99,264,Luke Kornet,None,1119.0,Knicks,Pistons,-22,1,28,3.0,Jumper,0,False
14468,102,272,Kevin Knox,None,1063.0,Knicks,Pistons,-25,1,25,3.0,Jumper,0,False
14469,103,277,Kadeem Allen,None,1025.0,Knicks,Pistons,-25,1,0,2.0,Layup,0,False
14471,105,281,Isaiah Hicks,None,993.0,Knicks,Pistons,-27,1, ,2.0,Jumper,0,False
14473,107,286,Luke Kornet,None,955.0,Knicks,Pistons,-29,1,28,3.0,Jumper,0,False
14475,109,289,Kevin Knox,None,923.0,Knicks,Pistons,-32,1,26,3.0,Jumper,0,False
14477,111,295,Kevin Knox,Kadeem Allen,890.0,Knicks,Pistons,-30,1,0,2.0,Layup,0,True
14479,113,298,Kadeem Allen,Kevin Knox,854.0,Knicks,Pistons,-29,1,24,3.0,Jumper,0,True
14482,116,309,John Jenkins,None,790.0,Knicks,Pistons,-34,1,16,2.0,Jumper,0,False
14484,118,312,John Jenkins,Kadeem Allen,768.4,Knicks,Pistons,-34,1,4,2.0,Jumper,0,True
14488,122,323,Billy Garrett,None,690.0,Knicks,Pistons,-33,1,13,2.0,Jumper,0,True
14490,124,326,Mitchell Robinson,Kadeem Allen,665.0,Knicks,Pistons,-31,1,0,2.0,Dunk,0,True
14492,126,337,Henry Ellenson,None,597.0,Knicks,Pistons,-32,1,0,2.0,Layup,0,False
14494,128,340,John Jenkins,None,566.0,Knicks,Pistons,-35,1,25,3.0,Jumper,0,False
14496,130,346,Damyean Dotson,None,525.0,Knicks,Pistons,-35,1,25,3.0,Jumper,0,False
14498,132,350,Damyean Dotson,None,489.0,Knicks,Pistons,-35,1,19,2.0,Jumper,0,False
14500,134,353,Billy Garrett,None,450.0,Knicks,Pistons,-37,1,26,3.0,Jumper,0,False
14501,135,357,Langston Galloway's,Henry Ellenson,430.0,Knicks,Pistons,37,0,0,2.0,Layup,1,False
14502,136,359,Isaiah Hicks,Billy Garrett,422.0,Knicks,Pistons,-35,1,0,2.0,Layup,0,True
14504,138,364,Henry Ellenson,None,402.0,Knicks,Pistons,-34,1,9,2.0,Jumper,0,False
14505,139,367,Isaiah Hicks,None,379.0,Knicks,Pistons,-32,1,19,2.0,Jumper,0,True
