,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
153404,53,112,Mason Plumlee,Monte Morris,2026.0,Nuggets,Celtics,-6,1,0,2.0,Dunk,1,True
153406,55,116,Malik Beasley,None,1981.0,Nuggets,Celtics,-9,1,20,2.0,Jumper,1,False
153408,57,120,Gary Harris,None,1952.0,Nuggets,Celtics,-9,1,28,3.0,Jumper,1,False
153410,59,123,Monte Morris,None,1924.0,Nuggets,Celtics,-11,1,0,2.0,Layup,1,False
153413,62,136,Trey Lyles,Nikola Jokic,1890.0,Nuggets,Celtics,-6,1,23,3.0,Jumper,1,True
153415,64,138,Gary Harris,None,1857.0,Nuggets,Celtics,-6,1,0,2.0,Dunk,1,True
153418,67,144,Al Horford,Trey Lyles,1815.0,Nuggets,Celtics,8,0,4,2.0,Jumper,0,False
153419,68,146,Trey Lyles,None,1799.0,Nuggets,Celtics,-8,1,24,3.0,Jumper,1,False
153421,70,157,Jamal Murray,None,1752.0,Nuggets,Celtics,-8,1,17,2.0,Jumper,1,False
153422,71,159,Malik Beasley,None,1749.0,Nuggets,Celtics,-8,1,25,3.0,Jumper,1,False
153424,73,163,Jamal Murray,Nikola Jokic,1728.0,Nuggets,Celtics,-5,1,25,3.0,Jumper,1,True
153426,75,165,Jamal Murray,Nikola Jokic,1687.0,Nuggets,Celtics,-5,1,15,2.0,Jumper,1,True
153428,77,167,Nikola Jokic,Jamal Murray,1653.0,Nuggets,Celtics,-5,1,0,2.0,Layup,1,True
153430,79,170,Malik Beasley,None,1630.0,Nuggets,Celtics,-5,1,22,3.0,Jumper,1,False
153431,80,176,Jamal Murray,Nikola Jokic,1616.0,Nuggets,Celtics,-3,1,13,2.0,Jumper,1,True
153433,82,181,Gary Harris,None,1569.0,Nuggets,Celtics,-3,1,25,3.0,Jumper,1,False
153434,83,183,Jamal Murray,Juan Hernangomez,1565.0,Nuggets,Celtics,-1,1, ,2.0,Jumper,1,True
153436,85,185,Jamal Murray,None,1536.0,Nuggets,Celtics,-3,1,13,2.0,Jumper,1,False
153438,87,188,Gary Harris,Nikola Jokic,1499.2,Nuggets,Celtics,-3,1,0,2.0,Layup,1,True
153440,89,194,Paul Millsap,Gary Harris,1465.5,Nuggets,Celtics,1,1,25,3.0,Jumper,1,True
153442,91,196,Jamal Murray,None,1440.8,Nuggets,Celtics,-2,1,39,3.0,Jumper,1,False
153444,93,206,Juan Hernangomez,Nikola Jokic,1386.0,Nuggets,Celtics,1,1,24,3.0,Jumper,1,True
153446,95,208,Juan Hernangomez,None,1354.0,Nuggets,Celtics,-2,1,23,3.0,Jumper,1,False
153447,96,210,Gordon Hayward,Juan Hernangomez,1347.0,Nuggets,Celtics,2,0,2,2.0,Jumper,0,False
153449,98,216,Paul Millsap,Nikola Jokic,1311.0,Nuggets,Celtics,0,1,0,2.0,Dunk,1,True
153451,100,219,Jamal Murray,None,1273.0,Nuggets,Celtics,0,1,25,3.0,Jumper,1,False
153452,101,221,Juan Hernangomez,None,1266.0,Nuggets,Celtics,0,1, ,2.0,Jumper,1,False
153454,103,231,Jamal Murray,Paul Millsap,1237.0,Nuggets,Celtics,0,1, ,2.0,Jumper,1,True
153457,106,243,Juan Hernangomez,Jamal Murray,1160.0,Nuggets,Celtics,1,1,23,3.0,Jumper,1,True
153460,109,251,Juan Hernangomez,None,1109.0,Nuggets,Celtics,1,1,26,3.0,Jumper,1,False
153462,111,255,Paul Millsap,None,1090.0,Nuggets,Celtics,1,1, ,2.0,Jumper,1,False
153463,112,257,Paul Millsap,None,1085.0,Nuggets,Celtics,1,1,23,3.0,Jumper,1,False
153464,113,261,Gary Harris,None,1076.0,Nuggets,Celtics,1,1,22,2.0,Jumper,1,False
153467,116,268,Gary Harris,Jamal Murray,1044.0,Nuggets,Celtics,3,1,0,2.0,Layup,1,True
153470,119,287,Jamal Murray,None,993.0,Nuggets,Celtics,-1,1,26,3.0,Jumper,1,False
153471,120,289,Gary Harris,None,982.0,Nuggets,Celtics,-1,1,26,3.0,Jumper,1,False
153472,121,291,Juan Hernangomez,None,977.0,Nuggets,Celtics,1,1, ,2.0,Jumper,1,True
153476,125,304,Malik Beasley,Paul Millsap,906.0,Nuggets,Celtics,1,1,26,3.0,Jumper,1,True
153478,127,307,Paul Millsap,None,877.0,Nuggets,Celtics,1,1, ,2.0,Jumper,1,False
153480,129,311,Jamal Murray,None,841.0,Nuggets,Celtics,1,1,12,2.0,Jumper,1,False
153481,130,318,Monte Morris,None,822.0,Nuggets,Celtics,3,1,6,2.0,Jumper,1,True
153482,131,320,Trey Lyles,Monte Morris,801.0,Nuggets,Celtics,5,1,0,2.0,Layup,1,True
153486,135,329,Monte Morris,None,723.8,Nuggets,Celtics,7,1,9,2.0,Jumper,1,True
153488,137,343,Trey Lyles,Monte Morris,673.0,Nuggets,Celtics,6,1,25,3.0,Jumper,1,True
153489,138,345,Trey Lyles,None,644.0,Nuggets,Celtics,6,1,25,3.0,Jumper,1,False
153493,142,358,Malik Beasley,None,566.0,Nuggets,Celtics,4,1,25,3.0,Jumper,1,False
153495,144,362,Jamal Murray,None,529.0,Nuggets,Celtics,3,1,13,2.0,Jumper,1,True
153496,145,367,Nikola Jokic,Jamal Murray,494.0,Nuggets,Celtics,6,1,4,2.0,Jumper,1,True
153497,146,368,Jayson Tatum,Trey Lyles,482.0,Nuggets,Celtics,-6,0,0,2.0,Layup,0,False
153501,150,375,Jamal Murray,None,431.0,Nuggets,Celtics,5,1,26,3.0,Jumper,1,True
153502,151,380,Jamal Murray,None,408.0,Nuggets,Celtics,8,1,25,3.0,Jumper,1,True
153505,154,385,Jamal Murray,Trey Lyles,368.0,Nuggets,Celtics,8,1,18,2.0,Jumper,1,True
153507,156,391,Jamal Murray,None,321.0,Nuggets,Celtics,9,1,16,2.0,Jumper,1,True
153511,160,397,Trey Lyles,None,265.0,Nuggets,Celtics,7,1,1,2.0,Jumper,1,False
153514,163,404,Jamal Murray,None,213.0,Nuggets,Celtics,7,1,0,2.0,Layup,1,True
153517,166,410,Jamal Murray,None,143.0,Nuggets,Celtics,7,1,3,2.0,Jumper,1,True
153520,169,415,Jamal Murray,None,103.0,Nuggets,Celtics,9,1,1,2.0,Jumper,1,True
153522,171,418,Jamal Murray,None,70.0,Nuggets,Celtics,9,1,25,3.0,Jumper,1,False
153524,173,421,Monte Morris,None,45.3,Nuggets,Celtics,7,1,26,3.0,Jumper,1,False
153526,175,434,Jamal Murray,None,17.6,Nuggets,Celtics,8,1,1,2.0,Jumper,1,False
153527,176,437,Jamal Murray,None,1.0,Nuggets,Celtics,8,1,31,3.0,Jumper,1,False
153529,1,2,Jamal Murray,Nikola Jokic,2833.0,Nuggets,Rockets,-1,1,7,2.0,Jumper,0,True
153531,3,5,Nikola Jokic,Jamal Murray,2787.0,Nuggets,Rockets,1,1,7,2.0,Jumper,0,True
153533,5,8,Jamal Murray,None,2768.0,Nuggets,Rockets,1,1,-,2.0,Jumper,0,False
153535,7,15,Gary Harris,Nikola Jokic,2724.0,Nuggets,Rockets,2,1,26,3.0,Jumper,0,True
153536,8,19,Nikola Jokic,None,2681.0,Nuggets,Rockets,2,1,12,2.0,Jumper,0,False
153537,9,22,Jamal Murray,None,2649.0,Nuggets,Rockets,2,1,17,2.0,Jumper,0,False
153539,11,25,Nikola Jokic,None,2600.0,Nuggets,Rockets,0,1,7,2.0,Jumper,0,False
153542,14,33,Nikola Jokic,None,2523.0,Nuggets,Rockets,-4,1,0,2.0,Layup,0,True
153543,15,35,Gary Harris,None,2507.0,Nuggets,Rockets,-1,1,26,3.0,Jumper,0,True
153547,19,49,Monte Morris,Nikola Jokic,2438.0,Nuggets,Rockets,2,1,23,3.0,Jumper,0,True
153548,20,55,Gary Harris,Monte Morris,2404.0,Nuggets,Rockets,3,1,26,3.0,Jumper,0,True
153550,22,61,Gary Harris,None,2368.0,Nuggets,Rockets,3,1,25,2.0,Jumper,0,False
153552,24,64,Nikola Jokic,Monte Morris,2325.0,Nuggets,Rockets,2,1,13,2.0,Jumper,0,True
153554,26,68,Monte Morris,None,2284.0,Nuggets,Rockets,0,1, ,3.0,Jumper,0,False
153555,27,70,Gary Harris,Juan Hernangomez,2275.0,Nuggets,Rockets,2,1,2,2.0,Jumper,0,True
153557,29,73,Trey Lyles,None,2245.0,Nuggets,Rockets,4,1,0,2.0,Layup,0,True
153558,30,89,Monte Morris,Malik Beasley,2188.5,Nuggets,Rockets,6,1, ,2.0,Jumper,0,True
153560,32,91,Jamal Murray,None,2160.0,Nuggets,Rockets,3,1,31,3.0,Jumper,0,False
153561,33,97,Clint Capela,Malik Beasley,2126.0,Nuggets,Rockets,-3,0,0,2.0,Dunk,1,False
153562,34,99,Trey Lyles,Monte Morris,2121.0,Nuggets,Rockets,5,1,0,2.0,Dunk,0,True
153564,36,101,Monte Morris,Mason Plumlee,2087.0,Nuggets,Rockets,5,1,23,3.0,Jumper,0,True
153566,38,105,Trey Lyles,Mason Plumlee,2058.0,Nuggets,Rockets,5,1,26,3.0,Jumper,0,True
153568,40,108,Mason Plumlee,Jamal Murray,2021.0,Nuggets,Rockets,7,1,0,2.0,Dunk,0,True
153572,44,119,Monte Morris,None,1942.0,Nuggets,Rockets,4,1,0,2.0,Layup,0,False
153574,46,122,Jamal Murray,None,1918.0,Nuggets,Rockets,1,1,25,3.0,Jumper,0,False
153577,49,132,Gary Harris,None,1880.0,Nuggets,Rockets,1,1,29,3.0,Jumper,0,False
153579,51,135,Malik Beasley,None,1864.0,Nuggets,Rockets,-1,1,23,3.0,Jumper,0,False
153581,53,140,Nikola Jokic,None,1829.0,Nuggets,Rockets,-3,1,11,2.0,Jumper,0,False
153582,54,143,Monte Morris,Paul Millsap,1821.0,Nuggets,Rockets,0,1,25,3.0,Jumper,0,True
153584,56,146,Paul Millsap,None,1790.0,Nuggets,Rockets,0,1,0,2.0,Layup,0,False
153588,60,153,Paul Millsap,Nikola Jokic,1746.0,Nuggets,Rockets,1,1,25,3.0,Jumper,0,True
153590,62,155,Nikola Jokic,Monte Morris,1699.0,Nuggets,Rockets,0,1,6,2.0,Jumper,0,True
153592,64,158,Paul Millsap,None,1664.0,Nuggets,Rockets,2,1,11,2.0,Jumper,0,True
153594,66,169,Paul Millsap,None,1605.0,Nuggets,Rockets,1,1,26,3.0,Jumper,0,False
153595,67,173,Jamal Murray,None,1589.0,Nuggets,Rockets,1,1, ,2.0,Jumper,0,False
153596,68,175,Juan Hernangomez,None,1584.0,Nuggets,Rockets,1,1, ,2.0,Jumper,0,False
153601,73,192,Jamal Murray,Nikola Jokic,1481.4,Nuggets,Rockets,-1,1,0,2.0,Layup,0,True
153603,75,195,Jamal Murray,None,1448.1,Nuggets,Rockets,1,1,15,2.0,Jumper,0,True
153605,77,200,Nikola Jokic,None,1432.0,Nuggets,Rockets,1,1,14,2.0,Jumper,0,False
153607,79,205,Jamal Murray,Nikola Jokic,1394.0,Nuggets,Rockets,0,1, ,2.0,Jumper,0,True
153608,80,207,Juan Hernangomez,Jamal Murray,1365.0,Nuggets,Rockets,3,1,23,3.0,Jumper,0,True
153610,82,213,Paul Millsap,Gary Harris,1322.0,Nuggets,Rockets,1,1,5,2.0,Jumper,0,True
153612,84,216,Paul Millsap,None,1282.0,Nuggets,Rockets,1,1,7,2.0,Jumper,0,False
153615,87,223,Paul Millsap,Jamal Murray,1216.0,Nuggets,Rockets,0,1,14,2.0,Jumper,0,True
153617,89,226,Juan Hernangomez,None,1182.0,Nuggets,Rockets,0,1, ,3.0,Jumper,0,False
153620,92,235,Gary Harris,None,1122.0,Nuggets,Rockets,-2,1,0,2.0,Layup,0,False
153623,95,242,Gary Harris,None,1078.0,Nuggets,Rockets,-3,1,0,2.0,Layup,0,True
153625,97,246,Nikola Jokic,None,1035.0,Nuggets,Rockets,-3,1, ,2.0,Jumper,0,False
153627,99,250,Nikola Jokic,None,1033.0,Nuggets,Rockets,-1,1, ,2.0,Jumper,0,True
153629,101,267,Nikola Jokic,None,963.0,Nuggets,Rockets,-2,1,4,2.0,Jumper,0,True
153631,103,269,Gary Harris,None,918.0,Nuggets,Rockets,-5,1, ,3.0,Jumper,0,False
153633,105,272,Nikola Jokic,None,894.0,Nuggets,Rockets,-7,1,25,3.0,Jumper,0,False
153634,106,280,Monte Morris,None,859.0,Nuggets,Rockets,-6,1,20,2.0,Jumper,0,True
153637,109,285,Trey Lyles,None,794.0,Nuggets,Rockets,-8,1,0,2.0,Layup,0,False
153639,111,291,Mason Plumlee,None,780.0,Nuggets,Rockets,-8,1,4,2.0,Jumper,0,False
153642,114,307,Torrey Craig,Mason Plumlee,683.0,Nuggets,Rockets,-8,1,0,2.0,Dunk,0,True
153643,115,308,Eric Gordon,Torrey Craig,660.0,Nuggets,Rockets,8,0,5,2.0,Jumper,1,False
153644,116,310,Monte Morris,None,643.0,Nuggets,Rockets,-6,1,6,2.0,Jumper,0,True
153646,118,312,Juan Hernangomez,None,599.0,Nuggets,Rockets,-9,1, ,2.0,Jumper,0,False
153647,119,316,Torrey Craig,Juan Hernangomez,566.0,Nuggets,Rockets,-6,1,26,3.0,Jumper,0,True
153649,121,319,Jamal Murray,Monte Morris,529.0,Nuggets,Rockets,-4,1,3,2.0,Jumper,0,True
153651,123,323,Monte Morris,Mason Plumlee,497.0,Nuggets,Rockets,-4,1,1,2.0,Jumper,0,True
153653,125,325,Jamal Murray,None,447.0,Nuggets,Rockets,-4,1,17,2.0,Jumper,0,True
153655,127,328,Mason Plumlee,None,407.0,Nuggets,Rockets,-4,1, ,2.0,Jumper,0,False
153656,128,335,Mason Plumlee,None,366.0,Nuggets,Rockets,-6,1,6,2.0,Jumper,0,False
153659,131,344,Gary Harris,Nikola Jokic,309.0,Nuggets,Rockets,-8,1,9,2.0,Jumper,0,True
153665,137,354,Monte Morris,None,213.0,Nuggets,Rockets,-13,1,26,2.0,Jumper,0,False
153667,139,360,Juan Hernangomez,Jamal Murray,184.0,Nuggets,Rockets,-12,1,25,3.0,Jumper,0,True
153668,140,369,Jamal Murray,Monte Morris,136.0,Nuggets,Rockets,-9,1,13,2.0,Jumper,0,True
153669,141,377,Jamal Murray,None,112.0,Nuggets,Rockets,-10,1,24,3.0,Jumper,0,False
153670,142,379,Monte Morris,None,108.0,Nuggets,Rockets,-10,1,24,3.0,Jumper,0,False
153672,144,383,Juan Hernangomez,None,77.0,Nuggets,Rockets,-10,1,24,3.0,Jumper,0,False
153676,1,2,Jamal Murray,None,2849.0,Nuggets,Pelicans,-2,0,24,3.0,Jumper,0,False
153678,3,6,Nikola Jokic,None,2827.0,Nuggets,Pelicans,0,0,0,2.0,Layup,0,True
153679,4,11,Nikola Jokic,Paul Millsap,2796.0,Nuggets,Pelicans,2,0,24,3.0,Jumper,0,True
153681,6,13,Juan Hernangomez,Nikola Jokic,2771.0,Nuggets,Pelicans,2,0,0,2.0,Layup,0,True
153683,8,16,Paul Millsap,None,2745.0,Nuggets,Pelicans,4,0,8,2.0,Jumper,0,True
153685,10,18,Nikola Jokic,None,2717.0,Nuggets,Pelicans,4,0,0,2.0,Layup,0,True
153687,12,22,Jamal Murray,None,2693.0,Nuggets,Pelicans,4,0,5,2.0,Jumper,0,False
153688,13,25,Gary Harris,Nikola Jokic,2685.0,Nuggets,Pelicans,6,0,0,2.0,Layup,0,True
153689,14,26,Anthony Davis,Juan Hernangomez,2672.0,Nuggets,Pelicans,-6,1,0,2.0,Layup,1,False
153692,17,34,Paul Millsap,None,2630.0,Nuggets,Pelicans,3,0,7,2.0,Jumper,0,False
153694,19,37,Paul Millsap,Jamal Murray,2606.0,Nuggets,Pelicans,2,0,0,2.0,Dunk,0,True
153696,21,39,Juan Hernangomez,None,2586.0,Nuggets,Pelicans,0,0,0,2.0,Layup,0,False
153697,22,41,Nikola Jokic,None,2586.0,Nuggets,Pelicans,2,0,0,2.0,Layup,0,True
153699,24,45,Nikola Jokic,None,2564.0,Nuggets,Pelicans,1,0,26,3.0,Jumper,0,False
153701,26,51,Nikola Jokic,Jamal Murray,2525.0,Nuggets,Pelicans,1,0,0,2.0,Layup,0,True
153702,27,54,Paul Millsap,None,2495.0,Nuggets,Pelicans,1,0,16,2.0,Jumper,0,False
153704,29,57,Nikola Jokic,Monte Morris,2468.0,Nuggets,Pelicans,1,0,0,2.0,Layup,0,True
153706,31,62,Nikola Jokic,Paul Millsap,2445.0,Nuggets,Pelicans,5,0,25,3.0,Jumper,0,True
153710,35,68,Paul Millsap,None,2387.0,Nuggets,Pelicans,3,0,25,3.0,Jumper,0,False
153711,36,70,Juan Hernangomez,Nikola Jokic,2383.0,Nuggets,Pelicans,6,0,24,3.0,Jumper,0,True
153713,38,72,Monte Morris,None,2345.0,Nuggets,Pelicans,5,0,13,2.0,Jumper,0,True
153715,40,85,Trey Lyles,None,2299.0,Nuggets,Pelicans,3,0,0,2.0,Layup,0,False
153717,42,88,Mason Plumlee,None,2265.0,Nuggets,Pelicans,0,0, ,2.0,Jumper,0,False
153719,44,91,Jamal Murray,None,2245.0,Nuggets,Pelicans,-2,0,25,3.0,Jumper,0,False
153721,46,95,Monte Morris,Jamal Murray,2226.0,Nuggets,Pelicans,-2,0,0,2.0,Layup,0,True
153722,47,99,Mason Plumlee,None,2190.5,Nuggets,Pelicans,-2,0, ,2.0,Jumper,0,True
153724,49,102,Mason Plumlee,None,2160.5,Nuggets,Pelicans,-2,0,20,2.0,Jumper,0,False
153725,50,104,Jamal Murray,None,2143.0,Nuggets,Pelicans,-2,0,11,2.0,Jumper,0,False
153729,54,119,Trey Lyles,None,2074.0,Nuggets,Pelicans,-6,0,23,3.0,Jumper,0,False
153730,55,121,Julius Randle's,Mason Plumlee,2064.0,Nuggets,Pelicans,6,1,0,2.0,Dunk,1,False
153732,57,124,Gary Harris,None,2043.0,Nuggets,Pelicans,-5,0,24,3.0,Jumper,0,True
153734,59,127,Malik Beasley,Gary Harris,2018.0,Nuggets,Pelicans,-3,0,17,2.0,Jumper,0,True
153736,61,129,Gary Harris,Trey Lyles,1992.0,Nuggets,Pelicans,-2,0,24,3.0,Jumper,0,True
153738,63,132,Gary Harris,None,1968.0,Nuggets,Pelicans,-2,0,0,2.0,Layup,0,False
153741,66,140,Monte Morris,None,1945.0,Nuggets,Pelicans,-2,0,13,2.0,Jumper,0,True
153742,67,141,Jrue Holiday,Gary Harris,1935.0,Nuggets,Pelicans,2,1,0,2.0,Layup,1,False
153743,68,145,Trey Lyles,None,1919.0,Nuggets,Pelicans,0,0,0,2.0,Layup,0,True
153744,69,150,Monte Morris,None,1891.0,Nuggets,Pelicans,2,0,16,2.0,Jumper,0,True
153745,70,152,Mason Plumlee,None,1876.0,Nuggets,Pelicans,4,0,0,2.0,Dunk,0,True
153746,71,154,Malik Beasley,None,1854.0,Nuggets,Pelicans,4,0, ,3.0,Jumper,0,False
153749,74,167,Trey Lyles,None,1782.0,Nuggets,Pelicans,0,0,25,3.0,Jumper,0,False
153750,75,175,Gary Harris,Nikola Jokic,1742.0,Nuggets,Pelicans,-1,0,8,2.0,Jumper,0,True
153751,76,180,Nikola Jokic,None,1711.0,Nuggets,Pelicans,-3,0,0,2.0,Layup,0,False
153753,78,184,Juan Hernangomez,Nikola Jokic,1693.0,Nuggets,Pelicans,-1,0,5,2.0,Jumper,0,True
153755,80,196,Monte Morris,None,1633.0,Nuggets,Pelicans,-5,0,12,2.0,Jumper,0,True
153757,82,198,Juan Hernangomez,None,1593.0,Nuggets,Pelicans,-8,0,25,3.0,Jumper,0,False
153758,83,201,Paul Millsap,None,1567.0,Nuggets,Pelicans,-8,0,22,2.0,Jumper,0,False
153761,86,207,Juan Hernangomez,Monte Morris,1536.0,Nuggets,Pelicans,-5,0,24,3.0,Jumper,0,True
153763,88,215,Gary Harris,Paul Millsap,1489.7,Nuggets,Pelicans,-4,0,25,3.0,Jumper,0,True
153765,90,222,Paul Millsap,Gary Harris,1458.8,Nuggets,Pelicans,-3,0,0,2.0,Layup,0,True
153766,91,233,Nikola Jokic,None,1416.0,Nuggets,Pelicans,-3,0,27,3.0,Jumper,0,False
153767,92,235,Gary Harris,Juan Hernangomez,1408.0,Nuggets,Pelicans,0,0,25,3.0,Jumper,0,True
153769,94,237,Juan Hernangomez,None,1381.0,Nuggets,Pelicans,-3,0,0,2.0,Layup,0,False
153770,95,239,Juan Hernangomez,None,1375.0,Nuggets,Pelicans,-3,0, ,2.0,Jumper,0,False
153772,97,244,Nikola Jokic,None,1347.0,Nuggets,Pelicans,-3,0,0,2.0,Layup,0,False
153774,99,247,Jamal Murray,None,1320.0,Nuggets,Pelicans,-3,0,11,2.0,Jumper,0,True
153779,104,264,Gary Harris,None,1216.0,Nuggets,Pelicans,-2,0,26,3.0,Jumper,0,False
153780,105,266,Nikola Mirotic's,Paul Millsap,1198.0,Nuggets,Pelicans,2,1,0,2.0,Layup,1,False
153782,107,269,Juan Hernangomez,Gary Harris,1167.0,Nuggets,Pelicans,-3,0,0,2.0,Layup,0,True
153784,109,271,Jamal Murray,None,1142.0,Nuggets,Pelicans,-6,0,9,2.0,Jumper,0,False
153786,111,277,Nikola Jokic,None,1122.0,Nuggets,Pelicans,-8,0,13,2.0,Jumper,0,False
153788,113,282,Julius Randle,Paul Millsap,1082.0,Nuggets,Pelicans,8,1,0,2.0,Layup,1,False
153789,114,284,Nikola Jokic,None,1075.0,Nuggets,Pelicans,-6,0,0,2.0,Layup,0,True
153791,116,287,Paul Millsap,None,1027.0,Nuggets,Pelicans,-8,0,26,3.0,Jumper,0,False
153792,117,292,Gary Harris,None,1008.0,Nuggets,Pelicans,-8,0,15,2.0,Jumper,0,False
153793,118,297,Gary Harris,None,988.0,Nuggets,Pelicans,-10,0,25,3.0,Jumper,0,False
153794,119,299,Gary Harris,None,977.0,Nuggets,Pelicans,-7,0, ,3.0,Jumper,0,True
153799,124,307,Nikola Jokic,None,908.0,Nuggets,Pelicans,-9,0,25,3.0,Jumper,0,False
153801,126,311,Monte Morris,None,878.0,Nuggets,Pelicans,-9,0,5,2.0,Jumper,0,False
153802,127,313,Nikola Jokic,None,873.0,Nuggets,Pelicans,-7,0, ,2.0,Jumper,0,True
153804,129,315,Gary Harris,None,848.0,Nuggets,Pelicans,-10,0,26,3.0,Jumper,0,False
153809,134,334,Trey Lyles,Jamal Murray,751.6,Nuggets,Pelicans,-10,0,25,3.0,Jumper,0,True
153811,136,337,Malik Beasley,None,720.7,Nuggets,Pelicans,-10,0,26,3.0,Jumper,0,False
153814,139,345,Malik Beasley,None,673.0,Nuggets,Pelicans,-10,0,25,3.0,Jumper,0,False
153815,140,347,Jamal Murray,Mason Plumlee,669.0,Nuggets,Pelicans,-7,0,26,3.0,Jumper,0,True
153817,142,349,Malik Beasley,Monte Morris,641.0,Nuggets,Pelicans,-7,0,0,2.0,Dunk,0,True
153818,143,354,Trey Lyles,None,609.0,Nuggets,Pelicans,-9,0,27,3.0,Jumper,0,False
153822,147,363,Trey Lyles,Jamal Murray,568.0,Nuggets,Pelicans,-7,0,0,2.0,Layup,0,True
153825,150,367,Jamal Murray,None,539.0,Nuggets,Pelicans,-9,0,27,3.0,Jumper,0,False
153830,155,385,Nikola Jokic,None,428.0,Nuggets,Pelicans,-13,0,26,3.0,Jumper,0,False
153832,157,396,Gary Harris,Jamal Murray,398.0,Nuggets,Pelicans,-13,0,0,2.0,Layup,0,True
153834,159,399,Gary Harris,None,374.0,Nuggets,Pelicans,-13,0,0,2.0,Layup,0,False
153835,160,401,Juan Hernangomez,None,359.0,Nuggets,Pelicans,-13,0,23,3.0,Jumper,0,False
153839,164,409,Monte Morris,Gary Harris,305.0,Nuggets,Pelicans,-12,0,24,3.0,Jumper,0,True
153841,166,416,Gary Harris,Monte Morris,265.0,Nuggets,Pelicans,-11,0,26,3.0,Jumper,0,True
153842,167,420,Juan Hernangomez,Nikola Jokic,236.0,Nuggets,Pelicans,-10,0,26,3.0,Jumper,0,True
153844,169,425,Nikola Jokic,None,209.0,Nuggets,Pelicans,-10,0,1,3.0,Jumper,0,False
153846,171,431,Jamal Murray,None,153.0,Nuggets,Pelicans,-10,0,14,2.0,Jumper,0,True
153849,174,435,Juan Hernangomez,Nikola Jokic,118.0,Nuggets,Pelicans,-9,0,23,3.0,Jumper,0,True
153852,177,441,Jamal Murray,Nikola Jokic,69.0,Nuggets,Pelicans,-10,0,0,2.0,Layup,0,True
153854,179,443,Nikola Jokic,Juan Hernangomez,37.5,Nuggets,Pelicans,-10,0,3,2.0,Jumper,0,True
153855,180,444,Jrue Holiday's,Jamal Murray,30.0,Nuggets,Pelicans,10,1,0,2.0,Dunk,1,False
153856,181,446,Jamal Murray,None,21.6,Nuggets,Pelicans,-10,0,1,3.0,Jumper,0,False
153857,0,2,Nikola Jokic,None,2845.0,Nuggets,Timberwolves,0,0,0,2.0,Layup,1,False
153858,1,4,Jamal Murray,None,2842.0,Nuggets,Timberwolves,0,0,-,2.0,Jumper,1,False
153860,3,7,Gary Harris,None,2805.0,Nuggets,Timberwolves,0,0,0,2.0,Layup,1,True
153862,5,10,Jamal Murray,None,2766.0,Nuggets,Timberwolves,0,0,13,2.0,Jumper,1,False
153863,6,12,Gary Harris,None,2760.0,Nuggets,Timberwolves,0,0,23,3.0,Jumper,1,False
153865,8,15,Gary Harris,None,2728.0,Nuggets,Timberwolves,-2,0,25,3.0,Jumper,1,False
153867,10,18,Paul Millsap,Nikola Jokic,2693.0,Nuggets,Timberwolves,-2,0,0,2.0,Dunk,1,True
153869,12,21,Paul Millsap,Nikola Jokic,2656.0,Nuggets,Timberwolves,1,0,26,3.0,Jumper,1,True
153870,13,24,Gary Harris,None,2633.0,Nuggets,Timberwolves,1,0,26,3.0,Jumper,1,False
153872,15,27,Juan Hernangomez,Jamal Murray,2607.0,Nuggets,Timberwolves,2,0,-,3.0,Jumper,1,True
153874,17,29,Gary Harris,None,2579.0,Nuggets,Timberwolves,-1,0,25,3.0,Jumper,1,False
153875,18,31,Juan Hernangomez,None,2575.0,Nuggets,Timberwolves,-1,0,0,2.0,Layup,1,False
153878,21,37,Nikola Jokic,None,2511.0,Nuggets,Timberwolves,-3,0,0,2.0,Layup,1,True
153880,23,47,Juan Hernangomez,None,2455.0,Nuggets,Timberwolves,-3,0,23,3.0,Jumper,1,False
153881,24,50,Monte Morris,None,2439.0,Nuggets,Timberwolves,-3,0,0,2.0,Layup,1,False
153882,25,52,Paul Millsap,None,2428.0,Nuggets,Timberwolves,-1,0, ,2.0,Jumper,1,True
153884,27,55,Paul Millsap,Nikola Jokic,2405.0,Nuggets,Timberwolves,1,0, ,2.0,Jumper,1,True
153886,29,57,Gary Harris,Nikola Jokic,2369.0,Nuggets,Timberwolves,1,0,0,2.0,Layup,1,True
153888,31,59,Juan Hernangomez,None,2335.0,Nuggets,Timberwolves,-1,0,26,3.0,Jumper,1,False
153890,33,63,Juan Hernangomez,None,2313.0,Nuggets,Timberwolves,-1,0,26,3.0,Jumper,1,False
153893,36,72,Nikola Jokic,None,2271.0,Nuggets,Timberwolves,-3,0,24,2.0,Jumper,1,False
153895,38,76,Malik Beasley,Nikola Jokic,2246.0,Nuggets,Timberwolves,0,0,25,3.0,Jumper,1,True
153897,40,79,Nikola Jokic,None,2227.0,Nuggets,Timberwolves,0,0,26,3.0,Jumper,1,False
153899,42,82,Monte Morris,None,2205.8,Nuggets,Timberwolves,0,0, ,2.0,Jumper,1,True
153902,45,90,Trey Lyles,None,2136.0,Nuggets,Timberwolves,-2,0,7,2.0,Jumper,1,False
153904,47,94,Trey Lyles,None,2110.0,Nuggets,Timberwolves,-2,0,27,3.0,Jumper,1,False
