,Unnamed: 0,Unnamed: 0.1,Player,Secondary Player,Clock,Team,Opponent,Score,Home?,Distance,Points,Shot Type,Won?,Made?
19077,111,286,Stephen Curry,None,1158.0,Warriors,Bucks,6,0,18,2.0,Jumper,1,False
19078,112,288,Andre Iguodala,Kevon Looney,1152.0,Warriors,Bucks,8,0,0,2.0,Dunk,1,True
19079,113,294,Kevin Durant,None,1124.0,Warriors,Bucks,8,0,21,2.0,Jumper,1,False
19080,114,300,Andre Iguodala,None,1105.0,Warriors,Bucks,7,0,24,3.0,Jumper,1,False
19082,116,303,Stephen Curry,None,1068.0,Warriors,Bucks,5,0,16,2.0,Jumper,1,False
19084,118,307,Klay Thompson,Stephen Curry,1050.0,Warriors,Bucks,7,0,15,2.0,Jumper,1,True
19086,120,309,Stephen Curry,None,1012.0,Warriors,Bucks,4,0,28,3.0,Jumper,1,False
19091,125,323,Kevin Durant,None,968.0,Warriors,Bucks,0,0,17,2.0,Jumper,1,False
19093,127,330,Jonas Jerebko,None,924.0,Warriors,Bucks,0,0,27,3.0,Jumper,1,False
19095,129,333,Stephen Curry,None,900.0,Warriors,Bucks,1,0,29,3.0,Jumper,1,True
19097,131,337,Shaun Livingston,Stephen Curry,858.0,Warriors,Bucks,3,0,0,2.0,Layup,1,True
19099,133,343,Stephen Curry,None,822.0,Warriors,Bucks,3,0,26,3.0,Jumper,1,False
19101,135,346,Jonas Jerebko,Stephen Curry,797.0,Warriors,Bucks,4,0,26,3.0,Jumper,1,True
19102,136,349,Stephen Curry,None,774.9,Warriors,Bucks,4,0,0,2.0,Layup,1,False
19105,139,355,Stephen Curry,Jordan Bell,739.6,Warriors,Bucks,7,0,26,3.0,Jumper,1,True
19107,141,365,Alfonzo McKinnie,None,691.0,Warriors,Bucks,7,0,18,2.0,Jumper,1,False
19109,143,369,Klay Thompson,None,668.0,Warriors,Bucks,7,0,26,3.0,Jumper,1,False
19111,145,372,Alfonzo McKinnie,Klay Thompson,638.0,Warriors,Bucks,8,0,26,3.0,Jumper,1,True
19112,146,374,Klay Thompson,Shaun Livingston,618.0,Warriors,Bucks,11,0,27,3.0,Jumper,1,True
19114,148,376,Alfonzo McKinnie,None,572.0,Warriors,Bucks,8,0,23,3.0,Jumper,1,False
19116,150,379,Jonas Jerebko,Shaun Livingston,548.0,Warriors,Bucks,9,0,27,3.0,Jumper,1,True
19118,152,382,Shaun Livingston,None,502.0,Warriors,Bucks,11,0,10,2.0,Jumper,1,True
19119,153,388,Jonas Jerebko,None,482.0,Warriors,Bucks,9,0,25,3.0,Jumper,1,False
19120,154,393,Kevin Durant,None,457.0,Warriors,Bucks,9,0,19,2.0,Jumper,1,False
19122,156,397,Shaun Livingston,None,428.0,Warriors,Bucks,9,0,0,2.0,Layup,1,False
19124,158,401,Alfonzo McKinnie,Kevin Durant,401.0,Warriors,Bucks,10,0,24,3.0,Jumper,1,True
19126,160,404,Khris Middleton,Shaun Livingston,376.0,Warriors,Bucks,-10,1,29,3.0,Jumper,0,False
19127,161,406,Alfonzo McKinnie,None,364.0,Warriors,Bucks,10,0,24,3.0,Jumper,1,False
19129,163,415,Jonas Jerebko,None,331.0,Warriors,Bucks,10,0,26,3.0,Jumper,1,False
19130,164,417,Jonas Jerebko,None,325.0,Warriors,Bucks,10,0,20,2.0,Jumper,1,False
19132,166,420,Kevin Durant,None,293.0,Warriors,Bucks,10,0,13,2.0,Jumper,1,True
19135,169,429,Stephen Curry,None,220.0,Warriors,Bucks,10,0,28,3.0,Jumper,1,False
19137,171,433,Kevin Durant,Kevon Looney,186.0,Warriors,Bucks,12,0,13,2.0,Jumper,1,True
19139,173,444,Kevin Durant,None,141.0,Warriors,Bucks,10,0,24,2.0,Jumper,1,False
19140,174,447,Stephen Curry,Kevin Durant,120.0,Warriors,Bucks,12,0,0,2.0,Layup,1,True
19142,176,449,Kevin Durant,None,78.0,Warriors,Bucks,10,0,28,3.0,Jumper,1,False
19147,0,1,Kevon Looney,None,2867.0,Warriors,Timberwolves,0,1,18,2.0,Jumper,1,False
19148,1,4,Stephen Curry,Draymond Green,2842.0,Warriors,Timberwolves,3,1,27,3.0,Jumper,1,True
19150,3,7,Kevin Durant,Stephen Curry,2809.0,Warriors,Timberwolves,6,1,27,3.0,Jumper,1,True
19152,5,10,Klay Thompson,None,2771.0,Warriors,Timberwolves,6,1,12,2.0,Jumper,1,False
19154,7,14,Kevin Durant,Kevon Looney,2751.0,Warriors,Timberwolves,8,1,15,2.0,Jumper,1,True
19156,9,17,Kevon Looney,None,2715.0,Warriors,Timberwolves,10,1,2,2.0,Jumper,1,True
19157,10,19,Klay Thompson,Kevin Durant,2688.0,Warriors,Timberwolves,12,1,22,2.0,Jumper,1,True
19159,12,23,Kevin Durant,None,2665.0,Warriors,Timberwolves,13,1,24,3.0,Jumper,1,False
19161,14,34,Kevon Looney,None,2587.0,Warriors,Timberwolves,9,1,27,3.0,Jumper,1,False
19163,16,37,Stephen Curry,None,2562.0,Warriors,Timberwolves,7,1,28,3.0,Jumper,1,False
19166,19,42,Draymond Green,Stephen Curry,2527.0,Warriors,Timberwolves,8,1,25,3.0,Jumper,1,True
19167,20,43,Taj Gibson,Kevon Looney,2507.0,Warriors,Timberwolves,-8,0,0,2.0,Layup,0,False
19168,21,48,Kevin Durant,Stephen Curry,2494.0,Warriors,Timberwolves,10,1,14,2.0,Jumper,1,True
19170,23,50,Klay Thompson,None,2470.0,Warriors,Timberwolves,8,1,5,2.0,Jumper,1,False
19171,24,52,Klay Thompson,None,2465.0,Warriors,Timberwolves,8,1, ,2.0,Jumper,1,False
19172,25,59,Stephen Curry,None,2432.0,Warriors,Timberwolves,8,1,21,2.0,Jumper,1,False
19175,28,70,Jonas Jerebko,None,2387.0,Warriors,Timberwolves,4,1,27,3.0,Jumper,1,False
19176,29,72,Kevin Durant,None,2376.0,Warriors,Timberwolves,4,1,29,3.0,Jumper,1,False
19178,31,76,Stephen Curry,None,2351.0,Warriors,Timberwolves,3,1,4,2.0,Jumper,1,True
19181,34,86,Stephen Curry,None,2310.0,Warriors,Timberwolves,4,1,31,3.0,Jumper,1,False
19184,37,93,Jonas Jerebko,Stephen Curry,2273.0,Warriors,Timberwolves,7,1,27,3.0,Jumper,1,True
19187,40,102,Stephen Curry,None,2218.9,Warriors,Timberwolves,7,1,23,3.0,Jumper,1,False
19189,42,108,Stephen Curry,Jonas Jerebko,2184.6,Warriors,Timberwolves,8,1,23,3.0,Jumper,1,True
19190,43,115,Stephen Curry,None,2161.9,Warriors,Timberwolves,6,1, ,2.0,Jumper,1,False
19192,45,122,Klay Thompson,None,2136.0,Warriors,Timberwolves,4,1,19,2.0,Jumper,1,False
19196,49,132,Klay Thompson,None,2065.0,Warriors,Timberwolves,5,1,24,3.0,Jumper,1,True
19197,50,137,Jonas Jerebko,None,2032.0,Warriors,Timberwolves,4,1,28,3.0,Jumper,1,False
19198,51,139,Klay Thompson,Draymond Green,2026.0,Warriors,Timberwolves,6,1,21,2.0,Jumper,1,True
19199,52,141,Draymond Green,None,1995.0,Warriors,Timberwolves,6,1,20,2.0,Jumper,1,False
19201,54,145,Draymond Green,None,1977.0,Warriors,Timberwolves,8,1,3,2.0,Jumper,1,True
19203,56,147,Draymond Green,None,1948.0,Warriors,Timberwolves,6,1,29,3.0,Jumper,1,False
19206,59,153,Klay Thompson,Shaun Livingston,1893.0,Warriors,Timberwolves,5,1,26,3.0,Jumper,1,True
19208,61,156,Alfonzo McKinnie,Draymond Green,1866.0,Warriors,Timberwolves,7,1,0,2.0,Layup,1,True
19210,63,158,Alfonzo McKinnie,Klay Thompson,1833.0,Warriors,Timberwolves,7,1,24,3.0,Jumper,1,True
19213,66,169,Shaun Livingston,None,1783.0,Warriors,Timberwolves,6,1,9,2.0,Jumper,1,False
19215,68,175,Alfonzo McKinnie,None,1759.0,Warriors,Timberwolves,4,1,27,3.0,Jumper,1,False
19217,70,178,Kevin Durant,None,1722.0,Warriors,Timberwolves,2,1,13,2.0,Jumper,1,False
19219,72,181,Stephen Curry,Jonas Jerebko,1695.0,Warriors,Timberwolves,2,1, ,2.0,Jumper,1,True
19220,73,182,Derrick Rose,Stephen Curry,1681.0,Warriors,Timberwolves,-2,0,0,2.0,Layup,0,False
19221,74,184,Stephen Curry,None,1675.0,Warriors,Timberwolves,2,1,28,3.0,Jumper,1,False
19223,76,188,Alfonzo McKinnie,Stephen Curry,1663.0,Warriors,Timberwolves,4,1,14,2.0,Jumper,1,True
19225,78,194,Klay Thompson,None,1638.0,Warriors,Timberwolves,1,1,0,2.0,Layup,1,False
19226,79,196,Stephen Curry,Kevon Looney,1632.0,Warriors,Timberwolves,4,1,23,3.0,Jumper,1,True
19230,83,209,Klay Thompson,None,1563.0,Warriors,Timberwolves,4,1,27,3.0,Jumper,1,False
19232,85,212,Kevin Durant,None,1534.0,Warriors,Timberwolves,5,1,28,3.0,Jumper,1,True
19234,87,217,Draymond Green,None,1492.5,Warriors,Timberwolves,5,1, ,2.0,Jumper,1,True
19235,88,218,Derrick Rose,Draymond Green,1481.0,Warriors,Timberwolves,-5,0,24,3.0,Jumper,0,False
19239,92,227,Klay Thompson,Draymond Green,1441.0,Warriors,Timberwolves,6,1,29,2.0,Jumper,1,True
19241,94,236,Stephen Curry,None,1408.0,Warriors,Timberwolves,4,1,28,3.0,Jumper,1,False
19243,96,240,Kevin Durant,None,1375.0,Warriors,Timberwolves,4,1,15,2.0,Jumper,1,False
19245,98,244,Klay Thompson,None,1335.0,Warriors,Timberwolves,4,1,13,2.0,Jumper,1,False
19246,99,247,Draymond Green,None,1313.0,Warriors,Timberwolves,4,1,26,3.0,Jumper,1,False
19248,101,258,Klay Thompson,None,1265.0,Warriors,Timberwolves,8,1,7,2.0,Jumper,1,False
19249,102,262,Kevin Durant,None,1247.0,Warriors,Timberwolves,8,1,11,2.0,Jumper,1,False
19250,103,264,Kevon Looney,None,1246.0,Warriors,Timberwolves,8,1, ,2.0,Jumper,1,False
19254,107,271,Stephen Curry,Draymond Green,1208.0,Warriors,Timberwolves,9,1,24,3.0,Jumper,1,True
19255,108,274,Kevin Durant,Draymond Green,1175.0,Warriors,Timberwolves,12,1,23,3.0,Jumper,1,True
19257,110,277,Draymond Green,None,1132.0,Warriors,Timberwolves,12,1, ,3.0,Jumper,1,False
19260,113,282,Klay Thompson,None,1096.0,Warriors,Timberwolves,10,1,27,3.0,Jumper,1,False
19261,114,288,Jonas Jerebko,None,1078.0,Warriors,Timberwolves,8,1, ,2.0,Jumper,1,False
19264,117,294,Klay Thompson,None,1033.0,Warriors,Timberwolves,7,1,15,2.0,Jumper,1,True
19266,119,296,Jonas Jerebko,None,1001.0,Warriors,Timberwolves,4,1,28,3.0,Jumper,1,False
19267,120,298,Kevin Durant,Jonas Jerebko,994.0,Warriors,Timberwolves,7,1,26,3.0,Jumper,1,True
19268,121,299,Jeff Teague,Klay Thompson,976.0,Warriors,Timberwolves,-7,0,0,2.0,Layup,0,False
19270,123,305,Stephen Curry,None,960.0,Warriors,Timberwolves,7,1,26,3.0,Jumper,1,False
19271,124,312,Jonas Jerebko,Stephen Curry,937.0,Warriors,Timberwolves,11,1,0,2.0,Layup,1,True
19275,128,331,Tyus Jones's,Alfonzo McKinnie,829.0,Warriors,Timberwolves,-11,0, ,2.0,Jumper,0,False
19276,129,333,Stephen Curry,None,824.0,Warriors,Timberwolves,13,1, ,2.0,Jumper,1,True
19277,130,338,Stephen Curry,None,797.0,Warriors,Timberwolves,14,1,9,2.0,Jumper,1,True
19279,132,345,Stephen Curry,Jonas Jerebko,760.6,Warriors,Timberwolves,16,1,26,3.0,Jumper,1,True
19280,133,350,Stephen Curry,None,730.7,Warriors,Timberwolves,14,1, ,2.0,Jumper,1,False
19281,134,352,Alfonzo McKinnie,None,728.5,Warriors,Timberwolves,14,1,4,2.0,Jumper,1,False
19282,135,354,Jordan Bell,None,721.1,Warriors,Timberwolves,14,1,9,2.0,Jumper,1,False
19283,136,359,Klay Thompson,None,702.0,Warriors,Timberwolves,14,1,10,2.0,Jumper,1,False
19285,138,362,Klay Thompson,None,670.0,Warriors,Timberwolves,12,1,18,2.0,Jumper,1,False
19287,140,366,Alfonzo McKinnie,None,637.0,Warriors,Timberwolves,12,1,2,2.0,Jumper,1,False
19290,143,374,Jonas Jerebko,None,580.0,Warriors,Timberwolves,8,1,26,3.0,Jumper,1,False
19291,144,376,Shaun Livingston,None,575.0,Warriors,Timberwolves,10,1,9,2.0,Jumper,1,True
19296,149,391,Jonas Jerebko,Draymond Green,464.0,Warriors,Timberwolves,13,1,23,3.0,Jumper,1,True
19299,152,398,Klay Thompson,Jonas Jerebko,421.0,Warriors,Timberwolves,14,1,26,3.0,Jumper,1,True
19301,154,401,Kevin Durant,None,382.0,Warriors,Timberwolves,16,1,19,2.0,Jumper,1,True
19302,155,410,Kevin Durant,None,360.0,Warriors,Timberwolves,15,1,10,2.0,Jumper,1,False
19304,157,413,Jonas Jerebko,None,337.0,Warriors,Timberwolves,12,1,28,3.0,Jumper,1,False
19306,159,417,Stephen Curry,None,306.0,Warriors,Timberwolves,13,1,1,3.0,Jumper,1,True
19308,161,421,Kevin Durant,None,253.0,Warriors,Timberwolves,11,1,28,3.0,Jumper,1,False
19309,162,423,Stephen Curry,None,246.0,Warriors,Timberwolves,14,1,28,3.0,Jumper,1,True
19312,165,434,Kevin Durant,None,188.0,Warriors,Timberwolves,11,1,13,2.0,Jumper,1,False
19314,167,437,Stephen Curry,None,157.0,Warriors,Timberwolves,11,1,19,2.0,Jumper,1,True
19316,169,439,Klay Thompson,None,124.0,Warriors,Timberwolves,8,1,18,2.0,Jumper,1,False
19318,171,444,Klay Thompson,Kevin Durant,89.0,Warriors,Timberwolves,10,1,0,2.0,Layup,1,True
19319,172,460,Stephen Curry,None,47.4,Warriors,Timberwolves,11,1,30,3.0,Jumper,1,False
19321,174,463,Jordan Bell,Kevin Durant,23.0,Warriors,Timberwolves,10,1,18,2.0,Jumper,1,True
19324,1,2,Klay Thompson,None,2845.0,Warriors,Raptors,-2,1,27,3.0,Jumper,0,False
19325,2,5,Stephen Curry,Klay Thompson,2830.0,Warriors,Raptors,1,1,24,3.0,Jumper,0,True
19328,5,10,Kevin Durant,None,2778.0,Warriors,Raptors,1,1,-,2.0,Jumper,0,True
19329,6,12,Kevon Looney,Kevin Durant,2738.0,Warriors,Raptors,3,1,0,2.0,Dunk,0,True
19331,8,18,Kevon Looney,None,2692.0,Warriors,Raptors,0,1,13,2.0,Jumper,0,False
19336,13,33,Kevin Durant,None,2635.0,Warriors,Raptors,-3,1,-,2.0,Jumper,0,False
19339,16,38,Jordan Bell,Kevin Durant,2597.0,Warriors,Raptors,-3,1,15,2.0,Jumper,0,True
19341,18,44,Klay Thompson,None,2548.0,Warriors,Raptors,-7,1,26,3.0,Jumper,0,False
19343,20,47,Stephen Curry,None,2520.0,Warriors,Raptors,-10,1,23,2.0,Jumper,0,False
19345,22,52,Kevin Durant,None,2488.0,Warriors,Raptors,-11,1,12,2.0,Jumper,0,True
19347,24,55,Klay Thompson,Jonas Jerebko,2449.0,Warriors,Raptors,-9,1, ,2.0,Jumper,0,True
19348,25,56,Serge Ibaka,Jonas Jerebko,2431.0,Warriors,Raptors,9,0,6,2.0,Jumper,1,False
19350,27,60,Stephen Curry,None,2410.0,Warriors,Raptors,-9,1,23,3.0,Jumper,0,False
19352,29,63,Klay Thompson,Jonas Jerebko,2385.0,Warriors,Raptors,-9,1,13,2.0,Jumper,0,True
19354,31,71,Stephen Curry,None,2357.0,Warriors,Raptors,-9,1,23,3.0,Jumper,0,False
19356,33,75,Jonas Jerebko,Kevin Durant,2334.0,Warriors,Raptors,-6,1,26,3.0,Jumper,0,True
19357,34,81,Alfonzo McKinnie,None,2284.0,Warriors,Raptors,-8,1,26,3.0,Jumper,0,False
19359,36,84,Kevin Durant,None,2263.0,Warriors,Raptors,-10,1,11,2.0,Jumper,0,False
19361,38,98,Kevin Durant,None,2219.4,Warriors,Raptors,-8,1,13,2.0,Jumper,0,False
19362,39,100,Kevon Looney,None,2214.5,Warriors,Raptors,-8,1, ,2.0,Jumper,0,False
19364,41,107,Kevin Durant,None,2181.0,Warriors,Raptors,-11,1, ,2.0,Jumper,0,False
19365,42,109,Kevon Looney,None,2180.8,Warriors,Raptors,-9,1,0,2.0,Dunk,0,True
19367,44,115,Klay Thompson,None,2147.0,Warriors,Raptors,-9,1,18,2.0,Jumper,0,False
19369,46,119,Klay Thompson,None,2114.0,Warriors,Raptors,-11,1,25,3.0,Jumper,0,False
19371,48,124,Quinn Cook,Draymond Green,2084.0,Warriors,Raptors,-9,1,20,2.0,Jumper,0,True
19373,50,126,Klay Thompson,None,2042.0,Warriors,Raptors,-11,1,27,3.0,Jumper,0,False
19375,52,129,Klay Thompson,Draymond Green,2015.0,Warriors,Raptors,-11,1,0,2.0,Layup,0,True
19377,54,132,Draymond Green,None,1995.0,Warriors,Raptors,-11,1,26,3.0,Jumper,0,False
19378,55,134,OG Anunoby,Draymond Green,1991.0,Warriors,Raptors,11,0,0,2.0,Layup,1,False
19379,56,136,Quinn Cook,None,1982.0,Warriors,Raptors,-11,1,26,3.0,Jumper,0,False
19381,58,140,Jonas Jerebko,None,1964.0,Warriors,Raptors,-11,1,28,3.0,Jumper,0,False
19382,59,143,Klay Thompson,None,1941.0,Warriors,Raptors,-11,1,3,2.0,Jumper,0,False
19383,60,148,Klay Thompson,Stephen Curry,1937.0,Warriors,Raptors,-9,1,22,2.0,Jumper,0,True
19385,62,152,Stephen Curry,Draymond Green,1897.0,Warriors,Raptors,-8,1,26,2.0,Jumper,0,True
19387,64,156,Quinn Cook,Draymond Green,1846.0,Warriors,Raptors,-6,1,20,2.0,Jumper,0,True
19389,66,158,Draymond Green,None,1812.0,Warriors,Raptors,-9,1,27,3.0,Jumper,0,False
19391,68,164,Stephen Curry,None,1775.0,Warriors,Raptors,-11,1,26,3.0,Jumper,0,False
19393,70,167,Kevon Looney,None,1744.0,Warriors,Raptors,-13,1,3,2.0,Jumper,0,False
19395,72,171,Quinn Cook,None,1725.0,Warriors,Raptors,-13,1,27,3.0,Jumper,0,False
19399,76,183,Serge Ibaka,Jonas Jerebko,1646.0,Warriors,Raptors,15,0,6,2.0,Jumper,1,False
19401,78,190,Kevin Durant,None,1612.0,Warriors,Raptors,-13,1,13,2.0,Jumper,0,True
19404,81,198,Shaun Livingston,None,1522.0,Warriors,Raptors,-16,1, ,2.0,Jumper,0,False
19405,82,200,Stephen Curry,None,1518.0,Warriors,Raptors,-16,1,0,2.0,Layup,0,False
19407,84,203,Kevin Durant,Draymond Green,1501.0,Warriors,Raptors,-16,1,18,2.0,Jumper,0,True
19409,86,206,Kevin Durant,None,1469.6,Warriors,Raptors,-14,1,0,2.0,Dunk,0,True
19411,88,208,Klay Thompson,None,1442.3,Warriors,Raptors,-16,1,23,3.0,Jumper,0,False
19412,89,211,Stephen Curry,None,1429.0,Warriors,Raptors,-14,1,18,2.0,Jumper,0,True
19414,91,213,Kevin Durant,None,1380.0,Warriors,Raptors,-16,1, ,2.0,Jumper,0,False
19416,93,217,Draymond Green,Kevin Durant,1359.0,Warriors,Raptors,-14,1,0,2.0,Layup,0,True
19418,95,219,Klay Thompson,None,1334.0,Warriors,Raptors,-17,1,10,2.0,Jumper,0,False
19420,97,223,Kevin Durant,None,1310.0,Warriors,Raptors,-17,1,18,2.0,Jumper,0,False
19423,100,232,Kevin Durant,Draymond Green,1245.0,Warriors,Raptors,-17,1,0,2.0,Dunk,0,True
19424,101,234,Stephen Curry,None,1221.0,Warriors,Raptors,-17,1,26,3.0,Jumper,0,False
19425,102,237,Klay Thompson,Kevon Looney,1184.0,Warriors,Raptors,-15,1,16,2.0,Jumper,0,True
19426,103,238,Fred VanVleet,Kevon Looney,1164.0,Warriors,Raptors,15,0,22,2.0,Jumper,1,False
19427,104,240,Stephen Curry,None,1157.0,Warriors,Raptors,-15,1,26,3.0,Jumper,0,False
19429,106,244,Kevin Durant,None,1139.0,Warriors,Raptors,-15,1,25,3.0,Jumper,0,False
19431,108,248,Kevin Durant,Klay Thompson,1126.0,Warriors,Raptors,-12,1,29,3.0,Jumper,0,True
19433,110,251,Klay Thompson,None,1100.0,Warriors,Raptors,-12,1,13,2.0,Jumper,0,False
19435,112,254,Klay Thompson,Kevon Looney,1064.0,Warriors,Raptors,-12,1,12,2.0,Jumper,0,True
19437,114,265,Stephen Curry,None,1020.0,Warriors,Raptors,-16,1,25,3.0,Jumper,0,False
19439,116,268,Kevin Durant,Jonas Jerebko,996.0,Warriors,Raptors,-16,1,17,2.0,Jumper,0,True
19441,118,270,Kevin Durant,None,968.0,Warriors,Raptors,-16,1,18,2.0,Jumper,0,True
19442,119,271,Pascal Siakam's,Jordan Bell,951.0,Warriors,Raptors,16,0, ,2.0,Jumper,1,False
19443,120,273,Kevin Durant,None,938.0,Warriors,Raptors,-14,1,12,2.0,Jumper,0,True
19446,123,277,Klay Thompson,Jordan Bell,902.0,Warriors,Raptors,-14,1,18,2.0,Jumper,0,True
19449,126,290,Kevin Durant,Jonas Jerebko,826.0,Warriors,Raptors,-14,1,0,2.0,Dunk,0,True
19453,130,300,Alfonzo McKinnie,Kevin Durant,735.3,Warriors,Raptors,-15,1,0,2.0,Layup,0,True
19454,131,308,Fred VanVleet,Alfonzo McKinnie,722.7,Warriors,Raptors,15,0,0,2.0,Layup,1,False
19455,132,310,Greg Monroe's,Kevon Looney,721.3,Warriors,Raptors,15,0,0,2.0,Layup,1,False
19457,134,318,Draymond Green,None,681.0,Warriors,Raptors,-15,1,26,3.0,Jumper,0,False
19462,139,332,Stephen Curry,None,574.0,Warriors,Raptors,-20,1,12,2.0,Jumper,0,False
19464,141,335,Draymond Green,None,551.0,Warriors,Raptors,-23,1, ,2.0,Jumper,0,False
19467,144,349,Greg Monroe,Draymond Green,493.0,Warriors,Raptors,25,0,8,2.0,Jumper,1,False
19468,145,351,Kevin Durant,Draymond Green,483.0,Warriors,Raptors,-23,1,10,2.0,Jumper,0,True
19470,147,359,Kyle Lowry,Draymond Green,432.0,Warriors,Raptors,23,0,29,3.0,Jumper,1,False
19471,148,363,Kevin Durant,Stephen Curry,420.0,Warriors,Raptors,-20,1,27,3.0,Jumper,0,True
19473,150,365,Kevin Durant,None,381.0,Warriors,Raptors,-22,1,26,3.0,Jumper,0,False
19476,153,370,Alfonzo McKinnie,Stephen Curry,341.0,Warriors,Raptors,-21,1,23,3.0,Jumper,0,True
19478,155,378,Quinn Cook,None,308.0,Warriors,Raptors,-21,1,19,2.0,Jumper,0,True
19479,156,379,Pascal Siakam,Alfonzo McKinnie,286.0,Warriors,Raptors,21,0,9,2.0,Jumper,1,False
19480,157,387,Alfonzo McKinnie,Jordan Bell,265.0,Warriors,Raptors,-21,1,21,2.0,Jumper,0,True
19481,158,391,Jordan Bell,Jacob Evans,229.0,Warriors,Raptors,-19,1,0,2.0,Dunk,0,True
19482,159,395,Quinn Cook,Jordan Bell,198.0,Warriors,Raptors,-19,1,0,2.0,Layup,0,True
19483,160,396,Malachi Richardson,Jordan Bell,177.0,Warriors,Raptors,19,0,28,3.0,Jumper,1,False
19484,161,398,Quinn Cook,None,171.0,Warriors,Raptors,-19,1,0,2.0,Layup,0,False
19486,163,402,Quinn Cook,Jordan Bell,142.0,Warriors,Raptors,-20,1,0,2.0,Layup,0,True
19490,167,412,Jacob Evans,None,68.0,Warriors,Raptors,-18,1, ,2.0,Jumper,0,True
19492,169,417,Jacob Evans,None,51.0,Warriors,Raptors,-21,1,14,2.0,Jumper,0,False
19494,171,420,Quinn Cook,None,31.1,Warriors,Raptors,-21,1,0,2.0,Layup,0,True
19496,0,1,Kevon Looney,Draymond Green,2857.0,Warriors,Kings,2,0,0,2.0,Dunk,1,True
19498,2,4,Stephen Curry,None,2832.0,Warriors,Kings,4,0,20,2.0,Jumper,1,True
19501,5,14,Kevin Durant,Kevon Looney,2785.0,Warriors,Kings,7,0,25,3.0,Jumper,1,True
19504,8,18,Stephen Curry,None,2749.0,Warriors,Kings,3,0,25,3.0,Jumper,1,False
19505,9,20,Kevin Durant,Draymond Green,2743.0,Warriors,Kings,5,0,0,2.0,Layup,1,True
19506,10,24,Klay Thompson,Stephen Curry,2723.0,Warriors,Kings,5,0,0,2.0,Layup,1,True
19508,12,26,Stephen Curry,Kevin Durant,2703.0,Warriors,Kings,5,0,0,2.0,Layup,1,True
19509,13,30,Kevin Durant,Draymond Green,2684.0,Warriors,Kings,6,0, ,3.0,Jumper,1,True
19511,15,33,Stephen Curry,Draymond Green,2643.0,Warriors,Kings,6,0,24,3.0,Jumper,1,True
19512,16,38,Draymond Green,Stephen Curry,2623.0,Warriors,Kings,6,0,0,2.0,Layup,1,True
19513,17,41,Draymond Green,None,2608.0,Warriors,Kings,6,0,0,2.0,Layup,1,False
19514,18,43,Kevon Looney,None,2607.0,Warriors,Kings,8,0, ,2.0,Jumper,1,True
19516,20,45,Klay Thompson,None,2575.0,Warriors,Kings,8,0,21,2.0,Jumper,1,True
19518,22,47,Stephen Curry,None,2544.0,Warriors,Kings,5,0,0,2.0,Layup,1,False
19521,25,53,Klay Thompson,None,2519.0,Warriors,Kings,3,0,16,2.0,Jumper,1,False
19522,26,55,Kevin Durant,Kevon Looney,2516.0,Warriors,Kings,5,0,0,2.0,Layup,1,True
19524,28,60,Kevon Looney,Draymond Green,2483.0,Warriors,Kings,6,0,0,2.0,Layup,1,True
19527,31,73,Kevin Durant,None,2421.0,Warriors,Kings,3,0, ,2.0,Jumper,1,False
19529,33,77,Klay Thompson,None,2405.0,Warriors,Kings,6,0,27,3.0,Jumper,1,True
19530,34,83,Klay Thompson,None,2371.0,Warriors,Kings,5,0,27,3.0,Jumper,1,False
19531,35,89,Jordan Bell,Kevin Durant,2351.0,Warriors,Kings,6,0,2,2.0,Jumper,1,True
19532,36,91,Klay Thompson,None,2323.0,Warriors,Kings,6,0,24,3.0,Jumper,1,False
19534,38,94,Jonas Jerebko,None,2295.0,Warriors,Kings,4,0,24,3.0,Jumper,1,False
19536,40,98,Klay Thompson,None,2267.0,Warriors,Kings,4,0, ,2.0,Jumper,1,False
19538,42,107,Quinn Cook,Kevin Durant,2226.0,Warriors,Kings,9,0,24,3.0,Jumper,1,True
19539,43,111,Quinn Cook,None,2205.5,Warriors,Kings,7,0,20,2.0,Jumper,1,False
19541,45,114,Kevin Durant,None,2190.6,Warriors,Kings,4,0,26,3.0,Jumper,1,False
19543,47,118,Kevin Durant,None,2161.5,Warriors,Kings,4,0,26,3.0,Jumper,1,False
19546,50,129,Jonas Jerebko,None,2114.0,Warriors,Kings,2,0,20,2.0,Jumper,1,False
19548,52,133,Jonas Jerebko,Stephen Curry,2087.0,Warriors,Kings,4,0,12,2.0,Jumper,1,True
19550,54,139,Alfonzo McKinnie,None,2067.0,Warriors,Kings,5,0, ,2.0,Jumper,1,False
19552,56,143,Damion Lee,Stephen Curry,2052.0,Warriors,Kings,8,0,23,3.0,Jumper,1,True
19554,58,145,Stephen Curry,Draymond Green,2011.0,Warriors,Kings,9,0,25,3.0,Jumper,1,True
19558,62,158,Jonas Jerebko,Draymond Green,1952.0,Warriors,Kings,9,0,0,2.0,Layup,1,True
19560,64,160,Stephen Curry,None,1924.0,Warriors,Kings,9,0,9,2.0,Jumper,1,True
19563,67,167,Alfonzo McKinnie,None,1888.0,Warriors,Kings,6,0,24,3.0,Jumper,1,False
19565,69,172,Jonas Jerebko,None,1865.0,Warriors,Kings,6,0,26,3.0,Jumper,1,False
19567,71,180,Klay Thompson,Quinn Cook,1808.0,Warriors,Kings,6,0,21,2.0,Jumper,1,True
