,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
68,Kyrie Irving,FOUL_ON_FLOOR,None,4:53,1,Celtics,Wizards,6 - 17,1,N/A,N/A,N/A
69,Daniel Theis,SUBSTITUTION,Horford Al,4:53,1,Celtics,Wizards,6 - 17,1,N/A,N/A,N/A
70,Jabari Parker,SUBSTITUTION,Green Jeff,4:53,1,Wizards,Celtics,6 - 17,0,N/A,N/A,N/A
71,Trevor Ariza,TURNOVER,Jayson Tatum,4:38,1,Wizards,Celtics,6 - 17,0,N/A,N/A,N/A
72,Trevor Ariza,FOUL_ON_FLOOR,None,4:36,1,Wizards,Celtics,6 - 17,0,N/A,N/A,N/A
73,Jayson Tatum,FT,None,4:36,1,Celtics,Wizards,6 - 18,1,N/A,1,N/A
74,Jayson Tatum,FT,None,4:36,1,Celtics,Wizards,6 - 19,1,N/A,1,N/A
75,Team,Unknown,None,4:36,1,Wizards,Celtics,6 - 19,0,N/A,N/A,N/A
76,Thomas Bryant,SUBSTITUTION,Portis Bobby,4:36,1,Wizards,Celtics,6 - 19,0,N/A,N/A,N/A
77,Chasson Randle,SUBSTITUTION,Satoransky Tomas,4:36,1,Wizards,Celtics,6 - 19,0,N/A,N/A,N/A
