,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
39,Alex Poythress,FOUL_ON_FLOOR,None,9:02,2,Hawks,Knicks,28 - 34,1,N/A,N/A,N/A
40,Mario Hezonja,FT,None,9:02,2,Knicks,Hawks,29 - 34,0,N/A,1,N/A
41,Dewayne Dedmon,SUBSTITUTION,Len Alex,9:02,2,Hawks,Knicks,29 - 34,1,N/A,N/A,N/A
42,Omari Spellman,SUBSTITUTION,Poythress Alex,9:02,2,Hawks,Knicks,29 - 34,1,N/A,N/A,N/A
43,Mario Hezonja,FT_MISS,None,9:02,2,Knicks,Hawks,29 - 34,0,N/A,1,N/A
44,Taurean Prince,DEFENSIVE_REBOUND,None,9:00,2,Hawks,Knicks,29 - 34,1,N/A,N/A,N/A
45,Taurean Prince,FG_ASSISTED,Trae Young,8:40,2,Hawks,Knicks,29 - 36,1,12,2,Jumper
46,Dewayne Dedmon,FOUL_ON_FLOOR,None,8:29,2,Hawks,Knicks,29 - 36,1,N/A,N/A,N/A
47,Enes Kanter,FT,None,8:29,2,Knicks,Hawks,30 - 36,0,N/A,1,N/A
48,Tim Hardaway,SUBSTITUTION,Trier Allonzo,8:29,2,Knicks,Hawks,30 - 36,0,N/A,N/A,N/A
49,Enes Kanter,FT,None,8:29,2,Knicks,Hawks,31 - 36,0,N/A,1,N/A
50,Damyean Dotson,FOUL_ON_FLOOR,None,8:16,2,Knicks,Hawks,31 - 36,0,N/A,N/A,N/A
51,Noah Vonleh,SUBSTITUTION,Hezonja Mario,8:16,2,Knicks,Hawks,31 - 36,0,N/A,N/A,N/A
52,Dewayne Dedmon,FOUL_ON_FLOOR,None,8:10,2,Hawks,Knicks,31 - 36,1,N/A,N/A,N/A
53,Dewayne Dedmon,TURNOVER,None,8:10,2,Hawks,Knicks,31 - 36,1,N/A,N/A,N/A
54,Frank Ntilikina,FG_MISS,None,7:57,2,Knicks,Hawks,31 - 36,0,5,2,Jumper
55,Enes Kanter,OFFENSIVE_REBOUND,None,7:55,2,Knicks,Hawks,31 - 36,0,N/A,N/A,N/A
56,Enes Kanter,FG_UNASSISTED,None,7:53,2,Knicks,Hawks,33 - 36,0, ,2,Jumper
57,Damyean Dotson,FOUL_ON_FLOOR,None,7:45,2,Knicks,Hawks,33 - 36,0,N/A,N/A,N/A
58,Taurean Prince,FG_MISS,None,7:38,2,Hawks,Knicks,33 - 36,1,23,3,Jumper
59,Enes Kanter,DEFENSIVE_REBOUND,None,7:36,2,Knicks,Hawks,33 - 36,0,N/A,N/A,N/A
60,Enes Kanter,TURNOVER,None,7:36,2,Knicks,Hawks,33 - 36,0,N/A,N/A,N/A
61,Allonzo Trier,SUBSTITUTION,Dotson Damyean,7:36,2,Knicks,Hawks,33 - 36,0,N/A,N/A,N/A
62,Kent Bazemore,FG_ASSISTED,Omari Spellman,7:30,2,Hawks,Knicks,33 - 38,1,0,2,Layup
63,Frank Ntilikina,FG_ASSISTED,Tim Hardaway,7:25,2,Knicks,Hawks,36 - 38,0,26,3,Jumper
64,Trae Young,FG_MISS,None,7:11,2,Hawks,Knicks,36 - 38,1,0,2,Layup
65,Noah Vonleh,DEFENSIVE_REBOUND,None,7:08,2,Knicks,Hawks,36 - 38,0,N/A,N/A,N/A
66,Allonzo Trier,FG_ASSISTED,Frank Ntilikina,7:02,2,Knicks,Hawks,38 - 38,0,0,2,Layup
67,Team,Unknown,None,7:02,2,Hawks,Knicks,38 - 38,1,N/A,N/A,N/A
68,Jeremy Lin,SUBSTITUTION,Young Trae,7:02,2,Hawks,Knicks,38 - 38,1,N/A,N/A,N/A
69,Mitchell Robinson,SUBSTITUTION,Kanter Enes,7:02,2,Knicks,Hawks,38 - 38,0,N/A,N/A,N/A
70,Omari Spellman,FG_ASSISTED,Taurean Prince,6:45,2,Hawks,Knicks,38 - 40,1,0,2,Layup
71,Allonzo Trier,FG_ASSISTED,Frank Ntilikina,6:28,2,Knicks,Hawks,40 - 40,0, ,2,Jumper
72,Jeremy Lin,TURNOVER,Mitchell Robinson,6:09,2,Hawks,Knicks,40 - 40,1,N/A,N/A,N/A
73,Tim Hardaway,FG_MISS,None,6:01,2,Knicks,Hawks,40 - 40,0,25,3,Jumper
74,Omari Spellman,DEFENSIVE_REBOUND,None,5:57,2,Hawks,Knicks,40 - 40,1,N/A,N/A,N/A
75,Kent Bazemore,FG_ASSISTED,Jeremy Lin,5:52,2,Hawks,Knicks,40 - 42,1,0,2,Layup
76,Frank Ntilikina,FG_UNASSISTED,None,5:42,2,Knicks,Hawks,42 - 42,0,0,2,Layup
77,Jeremy Lin,TURNOVER,None,5:23,2,Hawks,Knicks,42 - 42,1,N/A,N/A,N/A
78,Tim Hardaway,FG_UNASSISTED,None,5:12,2,Knicks,Hawks,44 - 42,0,19,2,Jumper
79,Taurean Prince,TURNOVER,Noah Vonleh,4:58,2,Hawks,Knicks,44 - 42,1,N/A,N/A,N/A
80,Tim Hardaway,FG_MISS,None,4:50,2,Knicks,Hawks,44 - 42,0,25,3,Jumper
81,Dewayne Dedmon,DEFENSIVE_REBOUND,None,4:47,2,Hawks,Knicks,44 - 42,1,N/A,N/A,N/A
82,Frank Ntilikina,FOUL_TECHNICAL,None,4:41,2,Knicks,Hawks,44 - 42,0,N/A,N/A,N/A
83,Jeremy Lin,FT,None,4:41,2,Hawks,Knicks,44 - 43,1,N/A,1,N/A
84,Dewayne Dedmon,FG_MISS,Mitchell Robinson,4:30,2,Knicks,Hawks,44 - 43,1,23,3,Jumper
85,Allonzo Trier,DEFENSIVE_REBOUND,None,4:26,2,Knicks,Hawks,44 - 43,0,N/A,N/A,N/A
86,Dewayne Dedmon,FOUL_ON_FLOOR,None,4:14,2,Hawks,Knicks,44 - 43,1,N/A,N/A,N/A
87,Allonzo Trier,FT,None,4:14,2,Knicks,Hawks,45 - 43,0,N/A,1,N/A
88,DeAndre' Bembry,SUBSTITUTION,Prince Taurean,4:14,2,Hawks,Knicks,45 - 43,1,N/A,N/A,N/A
89,Allonzo Trier,FT,None,4:14,2,Knicks,Hawks,46 - 43,0,N/A,1,N/A
90,Omari Spellman,FG_ASSISTED,DeAndre' Bembry,3:59,2,Hawks,Knicks,46 - 46,1,23,3,Jumper
91,Frank Ntilikina,FG_UNASSISTED,None,3:47,2,Knicks,Hawks,48 - 46,0,15,2,Jumper
92,Kent Bazemore,FG_MISS,None,3:27,2,Hawks,Knicks,48 - 46,1,0,2,Layup
93,Noah Vonleh,DEFENSIVE_REBOUND,None,3:22,2,Knicks,Hawks,48 - 46,0,N/A,N/A,N/A
94,Frank Ntilikina,FG_MISS,None,3:14,2,Knicks,Hawks,48 - 46,0,25,3,Jumper
95,Kent Bazemore,DEFENSIVE_REBOUND,None,3:10,2,Hawks,Knicks,48 - 46,1,N/A,N/A,N/A
96,Kent Bazemore,FG_MISS,Noah Vonleh,3:07,2,Knicks,Hawks,48 - 46,1,0,2,Layup
