,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
81,Markieff Morris,TURNOVER,Jared Dudley,2:23,3,Wizards,Nets,82 - 96,0,N/A,N/A,N/A
82,Spencer Dinwiddie,FG_MISS,None,2:18,3,Nets,Wizards,82 - 96,1,25,3,Jumper
83,Spencer Dinwiddie,OFFENSIVE_REBOUND,None,2:16,3,Nets,Wizards,82 - 96,1,N/A,N/A,N/A
84,D'Angelo Russell,FG_MISS,None,2:07,3,Nets,Wizards,82 - 96,1,26,3,Jumper
85,Team,OFFENSIVE_REBOUND,None,2:04,3,Nets,Wizards,82 - 96,1,N/A,N/A,N/A
86,Jared Dudley,FG_MISS,None,1:56,3,Nets,Wizards,82 - 96,1,23,3,Jumper
87,Ed Davis,OFFENSIVE_REBOUND,None,1:54,3,Nets,Wizards,82 - 96,1,N/A,N/A,N/A
88,Spencer Dinwiddie,FG_MISS,None,1:48,3,Nets,Wizards,82 - 96,1, ,3,Jumper
89,Sam Dekker,DEFENSIVE_REBOUND,None,1:45,3,Wizards,Nets,82 - 96,0,N/A,N/A,N/A
90,D'Angelo Russell,FOUL_ON_FLOOR,None,1:44,3,Nets,Wizards,82 - 96,1,N/A,N/A,N/A
91,Sam Dekker,FT,None,1:44,3,Wizards,Nets,83 - 96,0,N/A,1,N/A
92,Sam Dekker,FT_MISS,None,1:44,3,Wizards,Nets,83 - 96,0,N/A,1,N/A
93,Ed Davis,DEFENSIVE_REBOUND,None,1:42,3,Nets,Wizards,83 - 96,1,N/A,N/A,N/A
94,D'Angelo Russell,TURNOVER,Sam Dekker,1:24,3,Nets,Wizards,83 - 96,1,N/A,N/A,N/A
95,Austin Rivers,FG_UNASSISTED,None,1:16,3,Wizards,Nets,85 - 96,0, ,3,Jumper
96,Austin Rivers,FOUL_ON_FLOOR,None,1:09,3,Wizards,Nets,85 - 96,0,N/A,N/A,N/A
97,Austin Rivers,FOUL_TECHNICAL,None,1:09,3,Wizards,Nets,85 - 96,0,N/A,N/A,N/A
98,D'Angelo Russell,FT,None,1:09,3,Nets,Wizards,85 - 97,1,N/A,1,N/A
99,Spencer Dinwiddie,FT,None,1:09,3,Nets,Wizards,85 - 98,1,N/A,1,N/A
100,Spencer Dinwiddie,FT,None,1:09,3,Nets,Wizards,85 - 99,1,N/A,1,N/A
101,Markieff Morris,FOUL_ON_FLOOR,None,52.2,3,Wizards,Nets,85 - 99,0,N/A,N/A,N/A
102,Markieff Morris,TURNOVER,None,52.2,3,Wizards,Nets,85 - 99,0,N/A,N/A,N/A
103,Spencer Dinwiddie,FG_ASSISTED,Ed Davis,42.7,3,Nets,Wizards,85 - 101,1,1,3,Jumper
104,Bradley Beal,FG_MISS,None,29.5,3,Wizards,Nets,85 - 101,0,14,3,Jumper
105,Jared Dudley,DEFENSIVE_REBOUND,None,26.0,3,Nets,Wizards,85 - 101,1,N/A,N/A,N/A
106,Spencer Dinwiddie,FG_MISS,None,4.4,3,Nets,Wizards,85 - 101,1,1,3,Jumper
107,Kelly Oubre,DEFENSIVE_REBOUND,None,1.7,3,Wizards,Nets,85 - 101,0,N/A,N/A,N/A
108,End of,Unknown,None,0.0,3,Nets,Wizards,85 - 101,1,N/A,N/A,N/A
0,Team,Unknown,None,11:59,4,Wizards,Nets,85 - 101,0,N/A,N/A,N/A
1,Bradley Beal,FG_MISS,None,11:48,4,Wizards,Nets,85 - 101,0,15,3,Jumper
2,DeMarre Carroll,DEFENSIVE_REBOUND,None,11:44,4,Nets,Wizards,85 - 101,1,N/A,N/A,N/A
3,D'Angelo Russell,FG_MISS,None,11:28,4,Nets,Wizards,85 - 101,1,0,2,Layup
