,Player,Play Type,Secondary Player,Clock,Quarter,Team,Opponent,Score,Home?,Distance,Points,Shot Type
79,Joel Embiid,OFFENSIVE_REBOUND,None,3:07,1,76ers,Heat,23 - 20,0,N/A,N/A,N/A
80,Mike Muscala,FG_ASSISTED,Joel Embiid,3:01,1,76ers,Heat,26 - 20,0,23,3,Jumper
81,Justise Winslow,FG_ASSISTED,Kelly Olynyk,2:44,1,Heat,76ers,26 - 22,1, ,3,Jumper
82,Joel Embiid,FG_MISS,None,2:22,1,76ers,Heat,26 - 22,0,0,2,Layup
83,Justise Winslow,DEFENSIVE_REBOUND,None,2:19,1,Heat,76ers,26 - 22,1,N/A,N/A,N/A
84,Rodney McGruder,FG_UNASSISTED,None,2:14,1,Heat,76ers,26 - 24,1,0,2,Layup
85,Kelly Olynyk,FOUL_ON_FLOOR,None,2:02,1,Heat,76ers,26 - 24,1,N/A,N/A,N/A
86,Joel Embiid,FT,None,2:02,1,76ers,Heat,27 - 24,0,N/A,1,N/A
87,Bam Adebayo,SUBSTITUTION,McGruder Rodney,2:02,1,Heat,76ers,27 - 24,1,N/A,N/A,N/A
88,Josh Richardson,SUBSTITUTION,Winslow Justise,2:02,1,Heat,76ers,27 - 24,1,N/A,N/A,N/A
89,Markelle Fultz,SUBSTITUTION,Simmons Ben,2:02,1,76ers,Heat,27 - 24,0,N/A,N/A,N/A
90,Joel Embiid,FT,None,2:02,1,76ers,Heat,28 - 24,0,N/A,1,N/A
91,Tyler Johnson,FG_MISS,None,1:48,1,Heat,76ers,28 - 24,1,25,3,Jumper
92,Joel Embiid,DEFENSIVE_REBOUND,None,1:46,1,76ers,Heat,28 - 24,0,N/A,N/A,N/A
93,Landry Shamet,FG_MISS,None,1:27,1,76ers,Heat,28 - 24,0,25,3,Jumper
94,Joel Embiid,OFFENSIVE_REBOUND,None,1:22,1,76ers,Heat,28 - 24,0,N/A,N/A,N/A
95,Joel Embiid,FG_UNASSISTED,None,1:09,1,76ers,Heat,30 - 24,0,12,3,Jumper
96,Landry Shamet,FOUL_ON_FLOOR,None,57.3,1,76ers,Heat,30 - 24,0,N/A,N/A,N/A
97,Kelly Olynyk,FT,None,57.3,1,Heat,76ers,30 - 25,1,N/A,1,N/A
98,Kelly Olynyk,FT,None,57.3,1,Heat,76ers,30 - 26,1,N/A,1,N/A
99,Landry Shamet,FG_UNASSISTED,None,42.7,1,76ers,Heat,32 - 26,0, ,3,Jumper
100,Kelly Olynyk,FG_MISS,None,34.0,1,Heat,76ers,32 - 26,1,27,3,Jumper
101,T.J. McConnell,DEFENSIVE_REBOUND,None,30.2,1,76ers,Heat,32 - 26,0,N/A,N/A,N/A
102,Markelle Fultz,FG_MISS,None,11.8,1,76ers,Heat,32 - 26,0, ,3,Jumper
103,Kelly Olynyk,DEFENSIVE_REBOUND,None,9.0,1,Heat,76ers,32 - 26,1,N/A,N/A,N/A
104,Kelly Olynyk,TURNOVER,T.J. McConnell,2.9,1,Heat,76ers,32 - 26,1,N/A,N/A,N/A
105,T.J. McConnell,FG_MISS,None,0.5,1,76ers,Heat,32 - 26,0,32,3,Jumper
106,Team,OFFENSIVE_REBOUND,None,0.1,1,76ers,Heat,32 - 26,0,N/A,N/A,N/A
107,End of,Unknown,None,0.0,1,Heat,76ers,32 - 26,1,N/A,N/A,N/A
0,Hassan Whiteside,SUBSTITUTION,Adebayo Bam,12:00,4,Heat,76ers,96 - 90,1,N/A,N/A,N/A
1,Wilson Chandler,SUBSTITUTION,McConnell T.J.,12:00,4,76ers,Heat,96 - 90,0,N/A,N/A,N/A
2,Furkan Korkmaz,SUBSTITUTION,Muscala Mike,12:00,4,76ers,Heat,96 - 90,0,N/A,N/A,N/A
3,Derrick Jones,FG_ASSISTED,Tyler Johnson,11:48,4,Heat,76ers,96 - 92,1,0,2,Dunk
4,Joel Embiid,FG_ASSISTED,Landry Shamet,11:27,4,76ers,Heat,98 - 92,0, ,3,Jumper
5,Tyler Johnson,FG_ASSISTED,Derrick Jones,11:14,4,Heat,76ers,98 - 95,1,25,3,Jumper
